date,open,high,low,close,volume
2025-04-08,5.89,6.09,5.89,6.04,101519
2025-04-09,6.05,6.18,5.88,6.16,136296
2025-04-10,6.19,6.35,6.16,6.31,130020
2025-04-11,6.21,6.39,6.13,6.37,148152
2025-04-14,6.39,6.62,6.33,6.54,124732
2025-04-15,6.54,6.55,6.34,6.37,92783
2025-04-16,6.36,6.51,6.33,6.44,77489
2025-04-17,6.45,6.75,6.43,6.64,126744
2025-04-18,6.67,6.9,6.64,6.88,146773
2025-04-21,6.9,7.1,6.83,7.1,137057
2025-04-22,7.11,7.15,6.52,6.95,272327
2025-04-23,6.85,6.94,6.76,6.79,168960
2025-04-24,6.76,7.47,6.76,6.99,254534
2025-04-25,6.99,7.18,6.94,7.02,151560
2025-04-28,7.02,7.24,6.97,7.22,146074
2025-04-29,7.38,7.43,7.13,7.17,125945
2025-04-30,7.19,7.24,7.12,7.15,64687
2025-05-06,7.16,7.18,7.0,7.04,122025
2025-05-07,7.08,7.19,6.96,7.01,108561
2025-05-08,6.95,7.01,6.91,6.95,83426
2025-05-09,6.94,6.97,6.87,6.89,64731
2025-05-12,6.91,6.97,6.86,6.9,70636
2025-05-13,6.85,6.98,6.6,6.73,134721
2025-05-14,6.73,6.79,6.71,6.75,69535
2025-05-15,6.76,6.96,6.71,6.83,116066
2025-05-16,6.81,6.85,6.73,6.76,47547
2025-05-19,6.76,6.92,6.76,6.86,61239
2025-05-20,6.85,6.88,6.78,6.88,44283
2025-05-21,6.88,6.94,6.81,6.9,58012
2025-05-22,6.9,6.96,6.82,6.83,73989
2025-05-23,6.84,6.87,6.7,6.72,69419
2025-05-26,6.72,6.75,6.69,6.73,36009
2025-05-27,6.73,6.77,6.68,6.76,38609
2025-05-28,6.78,7.03,6.78,6.81,87398
2025-05-29,6.82,7.02,6.8,7.02,111620
2025-05-30,7.0,7.06,6.95,6.99,90434
2025-06-03,6.99,6.99,6.76,6.86,110663
2025-06-04,6.86,6.96,6.86,6.96,62035
2025-06-05,6.98,7.19,6.93,7.0,89416
2025-06-06,7.04,7.09,6.99,7.03,58078
2025-06-09,6.95,6.97,6.81,6.92,93745
2025-06-10,6.92,7.05,6.88,6.97,85574
2025-06-11,6.97,7.11,6.96,7.08,92071
2025-06-12,7.1,7.1,6.87,6.91,110646
2025-06-13,6.92,6.95,6.87,6.91,57148
2025-06-16,6.89,7.0,6.89,6.96,61840
2025-06-17,6.96,7.0,6.92,6.94,44622
2025-06-18,6.91,6.94,6.82,6.87,70324
2025-06-19,6.87,6.93,6.78,6.81,59941
2025-06-20,6.79,6.83,6.75,6.78,39690
2025-06-23,6.75,6.83,6.72,6.83,29251
2025-06-24,6.84,7.11,6.84,7.08,132260
2025-06-25,7.08,7.22,7.08,7.22,96801
2025-06-26,7.25,7.26,7.18,7.22,59179
2025-06-27,7.26,7.27,7.14,7.16,60820
2025-06-30,7.16,7.2,7.1,7.11,48154
2025-07-01,7.13,7.16,7.08,7.11,49414
2025-07-02,7.09,7.14,7.05,7.11,53444
2025-07-03,7.11,7.18,7.09,7.14,49351
2025-07-04,7.15,7.17,7.09,7.14,50515
