date,open,high,low,close,volume
2025-04-08,8.37,8.37,7.74,7.96,107388
2025-04-09,7.75,8.22,7.21,8.18,79068
2025-04-10,8.29,8.68,8.29,8.37,66884
2025-04-11,8.37,8.66,7.54,8.55,50712
2025-04-14,8.67,8.95,8.66,8.82,53680
2025-04-15,8.82,8.95,8.72,8.9,46417
2025-04-16,8.84,8.93,8.46,8.63,43516
2025-04-17,8.57,8.83,8.57,8.72,30078
2025-04-18,8.77,9.1,8.61,8.89,80451
2025-04-21,8.9,9.12,8.77,8.98,74134
2025-04-22,8.94,9.08,8.86,9.03,57719
2025-04-23,9.02,9.22,9.02,9.22,44493
2025-04-24,9.16,9.27,9.06,9.14,49734
2025-04-25,9.25,9.25,9.05,9.09,38115
2025-04-28,9.0,9.13,8.86,9.06,39619
2025-04-29,9.0,9.42,8.97,9.31,56596
2025-04-30,9.51,9.68,9.31,9.59,57429
2025-05-06,9.62,9.95,9.62,9.92,63235
2025-05-07,10.01,10.1,9.88,9.98,62522
2025-05-08,9.98,10.25,9.94,10.25,56740
2025-05-09,10.24,10.24,10.03,10.12,42949
2025-05-12,10.19,10.3,10.11,10.24,34286
2025-05-13,10.25,10.35,10.09,10.13,40842
2025-05-14,10.15,10.24,10.07,10.13,32682
2025-05-15,10.13,10.15,10.0,10.06,34697
2025-05-16,10.08,10.2,10.02,10.14,27120
2025-05-19,10.17,10.82,10.14,10.36,121250
2025-05-20,10.31,10.79,10.27,10.63,79540
2025-05-21,10.63,10.71,10.48,10.65,51964
2025-05-22,10.53,10.69,10.3,10.36,62704
2025-05-23,10.36,10.48,10.15,10.16,54478
2025-05-26,10.16,10.37,10.11,10.34,31272
2025-05-27,10.29,10.4,10.23,10.34,30284
2025-05-28,10.35,10.49,10.25,10.32,30000
2025-05-29,10.32,10.52,10.24,10.45,38419
2025-05-30,10.44,10.47,10.15,10.21,44996
2025-06-03,10.12,10.48,10.12,10.35,49286
2025-06-04,10.41,10.67,10.33,10.45,38825
2025-06-05,10.53,10.68,10.38,10.6,45686
2025-06-06,10.61,10.94,10.56,10.85,68862
2025-06-09,10.84,10.93,10.74,10.86,47296
2025-06-10,10.87,10.92,10.6,10.76,57749
2025-06-11,10.76,10.82,10.65,10.71,30518
2025-06-12,10.71,10.81,10.59,10.7,39959
2025-06-13,10.69,10.74,10.4,10.48,48026
2025-06-16,10.37,10.72,10.32,10.55,37228
2025-06-17,10.66,10.66,10.35,10.46,37476
2025-06-18,10.44,10.54,10.29,10.54,36581
2025-06-19,10.55,10.65,10.18,10.24,54082
2025-06-20,10.24,10.34,10.12,10.21,42740
2025-06-23,10.14,10.49,10.14,10.46,38949
2025-06-24,10.53,10.74,10.48,10.69,45940
2025-06-25,10.74,10.85,10.6,10.7,46677
2025-06-26,10.73,10.8,10.64,10.7,34158
2025-06-27,10.76,10.93,10.7,10.91,48380
2025-06-30,11.0,11.14,10.92,11.12,58559
2025-07-01,11.15,11.28,10.91,11.03,47963
2025-07-02,11.1,11.15,10.87,11.07,47970
2025-07-03,11.04,11.17,11.04,11.06,30112
2025-07-04,11.06,11.12,10.9,10.91,31834
