date,open,high,low,close,volume
2025-04-08,5.24,5.46,5.24,5.33,127173
2025-04-09,5.26,5.47,4.95,5.43,163670
2025-04-10,5.48,5.64,5.48,5.61,141495
2025-04-11,5.61,5.79,5.57,5.72,164678
2025-04-14,5.77,5.8,5.7,5.74,120618
2025-04-15,5.77,5.79,5.71,5.76,74359
2025-04-16,5.76,5.78,5.59,5.69,88835
2025-04-17,5.67,5.77,5.64,5.76,72165
2025-04-18,5.73,5.8,5.7,5.78,65442
2025-04-21,5.73,5.82,5.72,5.82,66985
2025-04-22,5.82,5.92,5.8,5.9,94313
2025-04-23,5.9,5.93,5.82,5.83,81921
2025-04-24,5.84,5.87,5.79,5.83,72246
2025-04-25,5.86,5.89,5.82,5.87,69757
2025-04-28,5.84,5.87,5.69,5.7,86146
2025-04-29,5.81,5.89,5.76,5.8,126507
2025-04-30,5.78,5.92,5.78,5.89,112104
2025-05-06,5.89,5.99,5.88,5.99,100835
2025-05-07,6.04,6.09,6.0,6.05,129318
2025-05-08,6.06,6.09,6.0,6.08,97734
2025-05-09,6.09,6.13,6.06,6.11,100785
2025-05-12,6.13,6.15,6.03,6.07,95050
2025-05-13,6.09,6.12,6.03,6.05,70378
2025-05-14,6.06,6.08,5.97,6.07,69644
2025-05-15,6.07,6.14,6.04,6.08,100835
2025-05-16,6.13,6.44,6.11,6.19,311039
2025-05-19,6.49,6.55,6.21,6.29,319705
2025-05-20,6.32,6.85,6.26,6.67,569581
2025-05-21,6.58,6.75,6.53,6.56,367551
2025-05-22,6.55,6.56,6.43,6.45,207809
2025-05-23,6.48,6.48,6.24,6.27,211203
2025-05-26,6.31,6.34,6.22,6.29,144231
2025-05-27,6.27,6.33,6.25,6.28,113041
2025-05-28,6.4,6.68,6.39,6.47,407955
2025-05-29,6.48,6.58,6.34,6.5,267023
2025-05-30,6.5,6.57,6.41,6.49,214003
2025-06-03,6.49,6.66,6.38,6.59,263243
2025-06-04,6.52,6.56,6.47,6.51,180170
2025-06-05,6.48,6.63,6.46,6.53,169157
2025-06-06,6.49,6.52,6.46,6.5,147986
2025-06-09,6.5,6.57,6.44,6.53,165985
2025-06-10,6.49,6.73,6.47,6.57,255025
2025-06-11,6.52,6.75,6.51,6.71,310141
2025-06-12,6.7,6.83,6.62,6.78,279176
2025-06-13,6.73,6.85,6.55,6.57,282523
2025-06-16,6.65,6.75,6.52,6.55,232892
2025-06-17,6.5,6.63,6.42,6.57,202731
2025-06-18,6.56,6.58,6.41,6.42,142217
2025-06-19,6.38,6.5,6.23,6.35,211515
2025-06-20,6.32,6.43,6.26,6.28,114543
2025-06-23,6.32,6.38,6.26,6.37,101144
2025-06-24,6.34,6.61,6.33,6.5,149217
2025-06-25,6.47,6.51,6.42,6.49,119599
2025-06-26,6.49,6.51,6.42,6.43,105977
2025-06-27,6.41,6.53,6.41,6.5,119571
2025-06-30,6.5,6.63,6.5,6.57,136546
2025-07-01,6.59,6.59,6.43,6.49,119889
2025-07-02,6.48,6.6,6.44,6.51,96099
2025-07-03,6.52,6.59,6.5,6.56,125573
2025-07-04,6.55,6.72,6.54,6.61,179181
