date,open,high,low,close,volume
2025-04-08,5.31,5.42,5.23,5.39,113371
2025-04-09,5.43,5.64,5.27,5.59,134201
2025-04-10,5.7,5.95,5.61,5.87,168437
2025-04-11,5.82,5.87,5.75,5.76,115112
2025-04-14,5.78,5.95,5.75,5.85,94533
2025-04-15,5.84,6.23,5.81,5.96,159041
2025-04-16,5.85,6.04,5.83,5.89,135184
2025-04-17,5.85,5.91,5.78,5.84,79220
2025-04-18,5.82,5.84,5.74,5.77,55817
2025-04-21,5.76,5.83,5.73,5.78,43364
2025-04-22,5.75,5.98,5.75,5.93,126434
2025-04-23,5.91,5.95,5.85,5.88,86235
2025-04-24,5.95,6.05,5.91,5.97,157139
2025-04-25,5.96,6.09,5.95,6.09,151668
2025-04-28,6.09,6.09,5.97,6.03,85898
2025-04-29,5.99,6.12,5.98,6.05,81029
2025-04-30,6.05,6.07,5.97,5.99,75638
2025-05-06,6.02,6.08,5.99,6.08,81321
2025-05-07,6.11,6.24,6.08,6.24,180678
2025-05-08,6.18,6.22,6.14,6.21,83509
2025-05-09,6.2,6.22,6.13,6.21,74482
2025-05-12,6.19,6.25,6.15,6.19,81074
2025-05-13,6.24,6.34,6.21,6.28,135291
2025-05-14,6.26,6.4,6.24,6.4,170776
2025-05-15,6.46,6.52,6.34,6.37,153561
2025-05-16,6.33,6.39,6.3,6.33,85760
2025-05-19,6.28,6.36,6.25,6.32,110046
2025-05-20,6.31,6.33,6.22,6.25,99494
2025-05-21,6.26,6.32,6.23,6.28,78392
2025-05-22,6.26,6.38,6.25,6.34,97404
2025-05-23,6.3,6.34,6.18,6.19,105608
2025-05-26,6.18,6.22,6.14,6.21,62580
2025-05-27,6.2,6.22,6.15,6.2,47238
2025-05-28,6.23,6.33,6.22,6.28,59266
2025-05-29,6.26,6.34,6.24,6.34,58564
2025-05-30,6.34,6.36,6.29,6.33,58809
2025-06-03,6.31,6.33,6.24,6.3,63928
2025-06-04,6.29,6.4,6.28,6.38,76084
2025-06-05,6.4,6.4,6.28,6.28,86156
2025-06-06,6.29,6.39,6.28,6.35,56898
2025-06-09,6.4,6.46,6.34,6.42,61830
2025-06-10,6.42,6.42,6.29,6.34,74764
2025-06-11,6.35,6.43,6.33,6.41,61649
2025-06-12,6.41,6.41,6.34,6.37,55875
2025-06-13,6.35,6.37,6.26,6.28,61783
2025-06-16,6.28,6.32,6.24,6.26,64351
2025-06-17,6.26,6.28,6.23,6.26,36852
2025-06-18,6.25,6.26,6.14,6.18,55151
2025-06-19,6.18,6.2,6.04,6.07,50467
2025-06-20,6.07,6.18,6.06,6.12,53193
2025-06-23,6.09,6.27,6.09,6.21,52759
2025-06-24,6.22,6.32,6.19,6.32,77724
2025-06-25,6.33,6.4,6.3,6.38,86953
2025-06-26,6.39,6.39,6.28,6.29,106599
2025-06-27,6.3,6.38,6.3,6.36,97530
2025-06-30,6.35,6.39,6.33,6.37,67701
2025-07-01,6.35,6.39,6.31,6.39,66164
2025-07-02,6.42,6.53,6.38,6.47,130577
2025-07-03,6.46,6.5,6.41,6.45,106810
2025-07-04,6.44,6.47,6.39,6.4,81779
