date,open,high,low,close,volume
2025-04-08,21.76,22.35,21.7,22.34,282091
2025-04-09,22.09,23.42,22.03,23.23,408438
2025-04-10,23.16,23.44,22.9,23.24,310052
2025-04-11,23.08,23.44,22.98,23.19,238318
2025-04-14,23.28,23.72,23.19,23.37,199561
2025-04-15,23.32,23.32,23.0,23.08,134582
2025-04-16,23.95,24.01,23.06,23.28,263650
2025-04-17,23.09,23.82,23.07,23.5,266808
2025-04-18,23.48,23.65,23.33,23.48,157562
2025-04-21,23.6,24.25,23.53,23.83,318670
2025-04-22,23.78,23.95,23.56,23.68,201164
2025-04-23,23.6,23.67,23.32,23.38,189926
2025-04-24,23.39,23.45,23.05,23.16,143420
2025-04-25,23.26,23.27,23.06,23.17,112895
2025-04-28,23.16,23.23,22.92,22.95,99186
2025-04-29,22.88,22.95,22.6,22.94,118276
2025-04-30,23.08,23.17,22.96,23.1,123969
2025-05-06,23.19,23.44,23.14,23.35,181846
2025-05-07,23.7,24.92,23.7,24.31,693032
2025-05-08,24.26,24.94,23.9,24.75,579201
2025-05-09,24.75,24.76,24.08,24.12,388623
2025-05-12,24.34,25.98,24.13,25.51,966700
2025-05-13,25.58,25.58,24.79,24.97,502481
2025-05-14,24.99,25.13,24.6,24.69,284644
2025-05-15,24.7,24.88,24.28,24.29,240947
2025-05-16,24.49,25.15,24.48,24.53,326655
2025-05-19,24.83,25.45,24.71,25.01,445616
2025-05-20,24.88,24.88,24.44,24.74,282200
2025-05-21,24.61,24.96,24.5,24.91,188000
2025-05-22,24.74,25.2,24.61,24.7,234922
2025-05-23,24.56,24.75,24.35,24.36,168941
2025-05-26,24.35,24.53,24.29,24.48,102185
2025-05-27,24.49,24.52,24.03,24.19,149618
2025-05-28,24.19,24.84,24.13,24.34,180424
2025-05-29,24.38,24.97,24.24,24.96,303605
2025-05-30,24.86,25.11,24.71,24.89,233309
2025-06-03,24.95,25.26,24.78,24.88,245155
2025-06-04,24.83,24.92,24.69,24.69,166600
2025-06-05,24.73,24.76,24.44,24.55,218903
2025-06-06,24.68,25.03,24.53,24.57,217236
2025-06-09,24.86,26.16,24.86,25.75,770588
2025-06-10,25.53,25.84,25.08,25.3,316682
2025-06-11,25.35,25.56,25.2,25.43,188349
2025-06-12,25.45,25.59,25.24,25.38,187580
2025-06-13,25.78,25.99,25.32,25.82,487596
2025-06-16,25.78,25.79,25.43,25.62,250915
2025-06-17,25.53,25.66,25.21,25.43,228602
2025-06-18,25.46,25.73,25.37,25.53,254199
2025-06-19,25.38,25.38,24.92,25.16,243382
2025-06-20,25.01,25.07,24.59,24.66,194570
2025-06-23,24.78,24.96,24.56,24.9,194981
2025-06-24,24.4,25.08,24.4,25.0,267849
2025-06-25,25.0,26.44,24.97,26.31,773001
2025-06-26,26.31,26.97,26.2,26.35,543575
2025-06-27,26.54,26.94,26.38,26.71,372265
2025-06-30,26.76,27.59,26.76,27.34,565942
2025-07-01,27.31,27.73,26.87,27.57,507818
2025-07-02,27.37,27.43,26.79,26.85,332319
2025-07-03,26.85,27.18,26.77,26.93,229209
2025-07-04,26.9,27.31,26.81,27.13,277481
