date,open,high,low,close,volume
2025-04-08,9.25,9.51,8.69,8.92,184225
2025-04-09,8.7,9.4,8.06,9.3,191778
2025-04-10,9.43,9.81,9.43,9.62,133388
2025-04-11,9.51,9.89,9.51,9.73,94546
2025-04-14,9.87,10.05,9.86,9.91,80084
2025-04-15,9.92,10.04,9.85,9.95,77748
2025-04-16,9.95,9.95,9.53,9.68,82239
2025-04-17,9.66,9.93,9.65,9.79,73724
2025-04-18,9.82,9.89,9.7,9.8,53566
2025-04-21,9.89,10.04,9.68,10.02,77195
2025-04-22,10.08,10.08,9.86,9.89,55351
2025-04-23,9.89,10.47,9.89,10.15,133071
2025-04-24,10.16,10.25,9.74,9.79,96070
2025-04-25,9.82,9.89,9.63,9.7,78829
2025-04-28,9.7,9.79,9.52,9.6,56211
2025-04-29,9.61,9.84,9.59,9.73,64369
2025-04-30,9.7,10.02,9.7,9.96,72044
2025-05-06,10.16,10.45,10.05,10.36,96748
2025-05-07,10.49,10.51,10.24,10.35,91445
2025-05-08,10.42,11.39,10.35,11.39,95856
2025-05-09,11.39,12.5,11.28,12.09,710746
2025-05-12,11.61,12.48,11.28,11.92,475323
2025-05-13,12.0,12.04,11.49,11.69,319075
2025-05-14,11.55,11.66,11.3,11.4,243628
2025-05-15,11.41,11.57,11.1,11.12,179478
2025-05-16,11.01,11.25,10.99,11.04,138561
2025-05-19,11.02,11.2,10.85,11.19,147131
2025-05-20,11.16,11.21,11.0,11.21,115461
2025-05-21,11.2,11.34,10.96,10.99,171677
2025-05-22,11.01,11.13,10.71,10.77,124607
2025-05-23,10.88,10.89,10.4,10.4,117620
2025-05-26,10.41,10.55,10.39,10.54,79280
2025-05-27,10.52,10.6,10.34,10.47,68190
2025-05-28,10.53,10.65,10.29,10.34,68642
2025-05-29,10.36,10.6,10.33,10.49,88515
2025-05-30,10.55,10.56,10.1,10.15,94342
2025-06-03,10.15,10.34,10.15,10.23,52907
2025-06-04,10.36,10.48,10.26,10.33,68403
2025-06-05,10.33,10.37,10.19,10.36,64744
2025-06-06,10.34,10.4,10.23,10.39,55538
2025-06-09,10.5,10.57,10.43,10.56,75082
2025-06-10,10.56,10.59,10.05,10.23,107087
2025-06-11,10.21,10.36,10.21,10.28,53273
2025-06-12,10.3,10.39,10.21,10.31,70456
2025-06-13,10.3,10.31,10.1,10.14,57000
2025-06-16,10.2,10.42,10.14,10.24,69188
2025-06-17,10.28,10.36,10.1,10.19,59028
2025-06-18,10.13,10.28,10.06,10.23,52230
2025-06-19,10.26,10.3,9.98,10.02,74789
2025-06-20,10.0,10.1,9.86,9.97,53132
2025-06-23,10.1,10.5,9.9,10.32,156327
2025-06-24,10.32,10.49,10.22,10.37,149289
2025-06-25,10.4,10.55,10.36,10.5,112571
2025-06-26,10.53,10.95,10.52,10.62,198400
2025-06-27,10.58,10.76,10.57,10.7,92490
2025-06-30,10.73,10.97,10.63,10.87,119143
2025-07-01,10.9,11.96,10.82,11.96,454373
2025-07-02,11.6,11.62,11.15,11.28,423401
2025-07-03,11.15,11.25,11.05,11.12,194690
2025-07-04,11.12,11.18,10.86,10.92,163330
