date,open,high,low,close,volume
2025-04-07,3.11,3.15,3.11,3.11,37793
2025-04-08,2.95,3.03,2.95,2.95,106988
2025-04-09,2.85,3.02,2.8,3.0,127567
2025-04-10,3.05,3.11,3.02,3.08,88443
2025-04-11,3.05,3.16,3.04,3.14,57783
2025-04-14,3.16,3.29,3.16,3.25,81780
2025-04-15,3.28,3.39,3.25,3.38,151660
2025-04-16,3.38,3.44,3.34,3.4,118191
2025-04-17,3.36,3.57,3.36,3.57,218122
2025-04-18,3.58,3.65,3.52,3.57,184515
2025-04-21,3.56,3.59,3.39,3.57,143424
2025-04-22,3.56,3.7,3.53,3.6,149278
2025-04-23,3.58,3.73,3.58,3.65,161203
2025-04-25,3.9,4.01,3.41,3.61,817981
2025-04-28,3.45,3.5,3.25,3.25,449443
2025-04-29,3.14,3.21,3.06,3.08,366349
2025-04-30,3.1,3.29,3.07,3.12,238538
2025-05-06,3.14,3.23,3.13,3.2,183898
2025-05-07,3.25,3.35,3.16,3.19,177767
2025-05-08,3.17,3.25,3.17,3.23,147737
2025-05-09,3.22,3.34,3.19,3.29,321607
2025-05-12,3.3,3.32,3.27,3.28,150170
2025-05-13,3.28,3.3,3.2,3.21,119353
2025-05-14,3.19,3.22,3.17,3.2,76743
2025-05-15,3.19,3.2,3.17,3.17,73118
2025-05-16,3.16,3.19,3.13,3.17,93186
2025-05-19,3.18,3.32,3.18,3.26,196299
2025-05-20,3.31,3.46,3.29,3.35,316685
2025-05-21,3.35,3.4,3.29,3.29,147080
2025-05-22,3.29,3.31,3.21,3.22,88707
2025-05-23,3.24,3.28,3.14,3.17,129735
2025-05-26,3.17,3.22,3.16,3.18,80881
2025-05-27,3.2,3.2,3.13,3.15,83484
2025-05-28,3.15,3.16,3.09,3.12,80680
2025-05-29,3.12,3.2,3.1,3.2,109989
2025-05-30,3.18,3.28,3.13,3.21,238434
2025-06-03,3.2,3.22,3.15,3.17,122165
2025-06-04,3.18,3.31,3.17,3.23,194792
2025-06-05,3.25,3.27,3.18,3.21,123194
2025-06-06,3.22,3.25,3.18,3.22,121225
2025-06-09,3.2,3.22,3.15,3.16,177427
2025-06-10,3.17,3.17,3.05,3.09,160070
2025-06-11,3.08,3.13,3.08,3.11,76108
2025-06-12,3.09,3.11,3.06,3.08,78364
2025-06-13,3.07,3.09,2.98,3.01,134252
2025-06-16,2.98,3.03,2.94,3.0,115270
2025-06-17,3.0,3.0,2.94,2.96,109156
2025-06-18,2.95,2.96,2.88,2.93,122523
2025-06-19,2.93,2.94,2.83,2.84,113780
2025-06-20,2.84,2.87,2.78,2.79,123479
2025-06-23,2.8,2.99,2.78,2.97,170099
2025-06-24,2.99,3.05,2.96,3.0,121798
2025-06-25,3.02,3.02,2.98,3.01,89182
2025-06-26,3.02,3.02,2.96,2.96,96079
2025-06-27,2.95,3.04,2.95,3.02,117906
2025-06-30,3.04,3.05,2.99,3.04,103720
2025-07-01,3.06,3.12,3.05,3.08,119197
2025-07-02,3.09,3.31,3.09,3.14,185172
2025-07-03,3.14,3.22,3.11,3.22,194254
2025-07-04,3.2,3.2,3.12,3.12,176593
