date,open,high,low,close,volume
2025-04-08,10.16,10.35,9.85,10.23,360646
2025-04-09,10.09,10.19,9.52,10.13,335412
2025-04-10,10.29,10.41,10.14,10.15,312338
2025-04-11,10.06,10.21,10.01,10.1,189033
2025-04-14,10.18,10.53,10.18,10.42,258587
2025-04-15,10.48,10.48,10.29,10.35,156494
2025-04-16,10.3,10.66,10.26,10.45,243767
2025-04-17,10.38,10.48,10.28,10.35,148519
2025-04-18,10.33,10.35,10.15,10.18,172030
2025-04-21,10.22,10.47,10.18,10.36,154533
2025-04-22,10.34,10.42,10.3,10.36,128309
2025-04-23,10.39,10.42,10.32,10.34,119920
2025-04-24,10.3,10.57,10.3,10.37,195813
2025-04-25,10.43,10.78,10.4,10.7,359564
2025-04-28,10.87,10.87,10.51,10.51,283421
2025-04-29,10.52,10.7,10.36,10.55,222033
2025-04-30,10.4,10.46,10.19,10.22,260650
2025-05-06,10.27,10.5,10.27,10.44,205220
2025-05-07,10.51,10.59,10.4,10.49,188045
2025-05-08,10.42,10.56,10.4,10.51,147566
2025-05-09,10.52,10.61,10.45,10.46,150279
2025-05-12,10.58,10.58,10.41,10.47,149405
2025-05-13,10.48,10.52,10.36,10.42,148058
2025-05-14,10.37,10.43,10.27,10.39,156769
2025-05-15,10.36,10.37,10.22,10.22,138952
2025-05-16,10.2,10.28,10.17,10.18,116225
2025-05-19,10.19,10.24,10.08,10.2,119331
2025-05-20,10.2,10.23,10.13,10.21,112507
2025-05-21,10.19,10.28,10.17,10.2,138563
2025-05-22,10.17,10.18,10.0,10.02,193197
2025-05-23,10.02,10.25,9.98,10.09,202273
2025-05-26,10.07,10.07,10.0,10.04,99607
2025-05-27,10.05,10.09,9.99,10.07,92244
2025-05-28,10.07,10.09,10.0,10.01,75833
2025-05-29,10.02,10.07,9.97,10.05,110374
2025-05-30,10.07,10.24,10.05,10.09,147539
2025-06-03,10.05,10.08,9.98,10.0,106349
2025-06-04,10.02,10.06,9.98,10.02,81443
2025-06-05,10.03,10.09,10.0,10.05,95733
2025-06-06,10.07,10.11,10.04,10.09,89848
2025-06-09,10.11,10.12,10.08,10.1,98298
2025-06-10,10.11,10.12,9.92,10.02,149650
2025-06-11,10.0,10.15,9.99,10.09,142551
2025-06-12,10.07,10.08,10.0,10.02,96876
2025-06-13,10.01,10.04,9.91,9.97,177367
2025-06-16,9.95,9.97,9.91,9.93,87797
2025-06-17,9.93,9.94,9.76,9.85,124109
2025-06-18,9.81,9.85,9.68,9.74,118686
2025-06-19,9.71,9.81,9.65,9.65,105779
2025-06-20,9.66,9.77,9.61,9.65,90180
2025-06-23,9.61,9.67,9.56,9.65,92970
2025-06-24,9.65,9.8,9.64,9.79,114349
2025-06-25,9.8,9.91,9.74,9.88,149423
2025-06-26,9.87,9.94,9.83,9.83,127227
2025-06-27,9.83,9.91,9.82,9.84,87862
2025-06-30,9.85,9.87,9.77,9.82,125013
2025-07-01,9.82,9.84,9.76,9.81,87764
2025-07-02,9.81,9.86,9.76,9.86,142353
2025-07-03,9.89,9.94,9.82,9.91,136850
2025-07-04,9.9,9.96,9.86,9.86,134046
