date,open,high,low,close,volume
2025-04-08,6.42,6.63,6.05,6.22,137625
2025-04-09,6.16,6.8,5.83,6.71,172041
2025-04-10,6.68,6.91,6.68,6.74,120239
2025-04-11,6.7,6.93,6.62,6.85,77214
2025-04-14,6.95,7.01,6.88,6.94,63266
2025-04-15,6.95,7.02,6.88,6.97,50189
2025-04-16,6.94,7.1,6.66,6.79,71448
2025-04-17,6.76,6.98,6.71,6.86,51025
2025-04-18,6.88,6.9,6.75,6.84,45768
2025-04-21,6.86,7.09,6.8,7.04,91286
2025-04-22,7.05,7.09,6.96,7.04,55370
2025-04-23,7.09,7.2,7.03,7.16,72483
2025-04-24,7.1,7.16,7.0,7.08,55168
2025-04-25,7.04,7.16,7.04,7.1,38911
2025-04-28,7.01,7.15,6.89,6.95,71139
2025-04-29,6.89,7.16,6.87,7.05,54422
2025-04-30,7.05,7.15,7.01,7.11,44538
2025-05-06,7.13,7.27,7.13,7.27,51222
2025-05-07,7.35,7.65,7.3,7.58,171828
2025-05-08,7.53,7.91,7.44,7.88,204078
2025-05-09,7.85,8.67,7.75,8.67,777663
2025-05-12,8.3,9.17,8.06,8.9,892964
2025-05-13,8.72,9.29,8.48,9.15,841931
2025-05-14,10.02,10.07,10.02,10.07,276012
2025-05-15,10.0,11.08,9.41,9.98,1233548
2025-05-16,9.31,9.88,8.98,9.14,910765
2025-05-19,8.89,9.0,8.45,8.59,686242
2025-05-20,8.51,8.65,8.35,8.39,479843
2025-05-21,8.35,8.41,8.19,8.26,323663
2025-05-22,8.27,8.47,8.23,8.3,399089
2025-05-23,8.2,8.68,8.03,8.62,497484
2025-05-26,8.46,8.7,8.31,8.69,381253
2025-05-27,8.61,8.61,8.37,8.39,276737
2025-05-28,8.38,8.39,8.07,8.1,287293
2025-05-29,8.11,8.2,8.03,8.18,187854
2025-05-30,8.15,8.32,8.05,8.17,193469
2025-06-03,8.16,8.43,8.15,8.42,253630
2025-06-04,8.41,9.06,8.32,8.99,490832
2025-06-05,8.85,9.07,8.72,8.91,396693
2025-06-06,8.93,8.94,8.64,8.66,251368
2025-06-09,8.68,9.07,8.68,8.9,250257
2025-06-10,8.9,8.91,8.59,8.67,211743
2025-06-11,8.67,9.04,8.6,8.91,267619
2025-06-12,8.87,8.93,8.73,8.89,178463
2025-06-13,8.97,9.28,8.86,9.14,437552
2025-06-16,9.14,9.15,8.84,8.89,302778
2025-06-17,8.92,8.93,8.65,8.79,233083
2025-06-18,8.78,8.97,8.72,8.81,239664
2025-06-19,8.72,8.72,8.35,8.49,257473
2025-06-20,8.46,8.57,8.35,8.39,143464
2025-06-23,8.5,9.23,8.35,9.23,483069
2025-06-24,9.23,9.55,9.12,9.16,713844
2025-06-25,9.13,9.9,9.13,9.61,710377
2025-06-26,9.53,10.44,9.42,9.69,610249
2025-06-27,9.57,10.29,9.56,10.17,591993
2025-06-30,10.25,10.66,9.85,10.51,605248
2025-07-01,10.33,10.36,9.94,10.08,443836
2025-07-02,9.96,10.02,9.73,9.85,329867
2025-07-03,9.79,9.89,9.61,9.72,220104
2025-07-04,9.68,9.71,9.5,9.56,166974
