date,open,high,low,close,volume
2025-04-08,22.2,22.55,20.9,21.72,644831
2025-04-09,21.72,22.67,20.45,22.29,559259
2025-04-10,22.84,23.56,22.7,23.01,476365
2025-04-11,22.97,23.66,22.97,23.25,339906
2025-04-14,23.55,23.93,23.47,23.55,286540
2025-04-15,23.6,23.8,23.21,23.45,234637
2025-04-16,23.34,23.45,22.43,22.74,275948
2025-04-17,22.73,23.47,22.73,22.91,265722
2025-04-18,22.98,23.44,22.74,23.07,266793
2025-04-21,23.26,23.86,22.91,23.82,312999
2025-04-22,23.6,23.74,23.15,23.15,252872
2025-04-23,23.39,23.9,23.19,23.52,324739
2025-04-24,23.39,23.39,22.44,22.44,309499
2025-04-25,22.83,24.0,22.74,22.88,430784
2025-04-28,23.26,24.6,22.92,23.29,537201
2025-04-29,23.32,24.14,22.93,23.75,494271
2025-04-30,23.83,24.44,23.53,24.24,481147
2025-05-06,24.36,25.25,24.3,25.18,507766
2025-05-07,25.88,25.98,24.84,25.28,629647
2025-05-08,25.1,26.12,25.0,25.92,687622
2025-05-09,25.84,25.84,24.5,24.56,504366
2025-05-12,24.8,25.67,24.46,25.57,492631
2025-05-13,25.58,25.68,24.79,24.99,386575
2025-05-14,24.9,25.43,24.82,25.04,294089
2025-05-15,25.06,26.1,24.54,24.94,598626
2025-05-16,24.11,25.14,23.67,24.92,441572
2025-05-19,24.71,24.76,24.07,24.74,303108
2025-05-20,24.53,25.58,24.5,25.17,457718
2025-05-21,25.17,25.58,24.94,24.95,385661
2025-05-22,24.71,25.16,24.01,24.01,341379
2025-05-23,23.88,23.9,23.07,23.09,366927
2025-05-26,23.02,23.59,23.0,23.41,203788
2025-05-27,23.3,23.31,22.8,22.95,182225
2025-05-28,22.95,23.08,22.29,22.36,203405
2025-05-29,22.5,22.99,22.5,22.82,213033
2025-05-30,22.84,22.89,22.0,22.1,204221
2025-06-03,21.87,22.35,21.81,22.0,140417
2025-06-04,22.12,22.29,21.98,22.16,144775
2025-06-05,22.25,22.98,22.1,22.85,299792
2025-06-06,22.94,23.53,22.7,23.05,328865
2025-06-09,23.08,23.35,23.0,23.2,202757
2025-06-10,23.29,23.31,22.33,22.63,229398
2025-06-11,22.53,22.85,22.49,22.56,131510
2025-06-12,22.48,22.63,22.28,22.38,132975
2025-06-13,22.25,22.29,21.62,21.66,273359
2025-06-16,21.58,22.03,21.51,21.95,168788
2025-06-17,21.98,22.13,21.75,21.99,128247
2025-06-18,21.81,22.16,21.69,22.0,184101
2025-06-19,22.02,22.36,21.6,21.63,176036
2025-06-20,21.64,21.96,21.34,21.38,150904
2025-06-23,21.13,21.64,21.13,21.62,165459
2025-06-24,21.6,22.15,21.51,22.15,186907
2025-06-25,22.23,22.45,22.02,22.38,205112
2025-06-26,22.38,22.82,22.15,22.15,267872
2025-06-27,22.11,22.58,22.03,22.31,212844
2025-06-30,22.33,22.63,22.31,22.5,162281
2025-07-01,22.48,22.52,22.15,22.38,154540
2025-07-02,22.38,22.38,21.73,21.95,179946
2025-07-03,21.9,22.2,21.8,21.93,112474
2025-07-04,21.93,22.14,21.61,21.63,200182
