date,open,high,low,close,volume
2025-04-08,28.23,28.75,26.9,27.81,28508
2025-04-09,27.49,30.59,26.29,30.59,33034
2025-04-10,31.0,31.48,30.05,30.44,27560
2025-04-11,30.11,32.84,30.11,32.29,34512
2025-04-14,32.51,33.0,32.01,32.78,23889
2025-04-15,32.59,32.65,31.69,32.44,22224
2025-04-16,35.68,35.68,32.31,32.87,69340
2025-04-17,32.3,36.16,31.84,36.16,87466
2025-04-18,36.29,36.49,33.76,33.89,77570
2025-04-21,34.56,37.28,34.4,37.28,21126
2025-04-22,37.95,41.01,37.51,41.01,107907
2025-04-23,41.0,41.0,37.51,37.53,97386
2025-04-24,37.54,41.28,36.0,41.28,121300
2025-04-25,38.9,41.11,37.78,38.25,87948
2025-04-28,38.85,38.99,35.47,35.47,57929
2025-04-29,34.89,35.77,34.8,35.5,35652
2025-04-30,36.87,39.05,36.8,39.05,36605
2025-05-06,40.28,42.96,40.28,42.96,70969
2025-05-07,45.29,47.26,44.8,47.26,37149
2025-05-08,48.73,51.99,46.91,51.99,98464
2025-05-09,55.99,57.19,48.94,51.22,163190
2025-05-12,46.1,53.5,46.1,48.66,130708
2025-05-13,49.01,49.01,45.23,45.3,106072
2025-05-14,47.39,49.83,45.67,49.83,91827
2025-05-15,50.0,50.11,46.83,47.15,88764
2025-05-16,46.1,48.42,45.83,47.95,81492
2025-05-19,47.8,47.94,45.42,46.55,56287
2025-05-20,46.8,47.3,45.12,45.45,45826
2025-05-21,45.11,45.44,44.13,44.28,50736
2025-05-22,44.55,45.33,43.01,43.56,49668
2025-05-23,43.4,44.76,42.8,43.05,37782
2025-05-26,42.66,43.3,42.42,43.0,25525
2025-05-27,43.1,43.2,42.5,42.99,24751
2025-05-28,42.83,42.86,42.1,42.3,23935
2025-05-29,41.77,42.65,41.77,42.32,25190
2025-05-30,42.31,42.54,41.18,41.58,25971
2025-06-03,41.97,42.73,41.72,41.93,30116
2025-06-04,41.97,42.29,41.7,41.98,21541
2025-06-05,42.0,43.19,41.54,42.21,33820
2025-06-06,42.54,43.37,42.04,42.19,37042
2025-06-09,41.8,45.35,41.69,43.46,68641
2025-06-10,43.2,43.96,41.58,42.28,48028
2025-06-11,42.55,46.51,42.34,46.51,64109
2025-06-12,47.08,47.78,45.88,46.02,87731
2025-06-13,48.0,50.13,46.78,47.88,99189
2025-06-16,45.96,47.04,44.85,45.9,62641
2025-06-17,45.52,46.75,44.5,45.15,49065
2025-06-18,45.17,45.41,44.12,44.34,35951
2025-06-19,44.0,44.01,42.73,43.04,32209
2025-06-20,43.04,43.09,41.88,41.95,22300
2025-06-23,40.96,43.28,40.96,42.77,23743
2025-06-24,42.7,43.21,42.27,42.8,21521
2025-06-25,42.77,43.9,42.77,43.29,28486
2025-06-26,43.03,46.29,42.93,44.24,49631
2025-06-27,44.0,44.96,43.17,44.48,27655
2025-06-30,44.47,45.8,44.21,45.51,31396
2025-07-01,45.3,46.69,45.11,46.18,36530
2025-07-02,46.0,46.5,45.13,45.27,25137
2025-07-03,45.18,45.78,44.91,45.5,18597
2025-07-04,45.49,46.17,44.81,45.11,17991
