date,open,high,low,close,volume
2025-04-08,7.29,7.46,7.19,7.35,91386
2025-04-09,7.21,7.43,6.92,7.4,100302
2025-04-10,7.47,7.78,7.45,7.59,130807
2025-04-11,7.49,7.62,7.49,7.5,61453
2025-04-14,7.56,7.71,7.53,7.63,62433
2025-04-15,7.64,7.71,7.58,7.68,44994
2025-04-16,7.68,7.68,7.44,7.56,53314
2025-04-17,7.52,7.68,7.51,7.61,49652
2025-04-18,7.61,7.68,7.54,7.6,39524
2025-04-21,7.57,7.65,7.53,7.64,34168
2025-04-22,7.62,7.72,7.61,7.71,43576
2025-04-23,7.72,7.74,7.65,7.69,40541
2025-04-24,7.71,7.77,7.63,7.68,43160
2025-04-25,7.71,7.75,7.67,7.71,38173
2025-04-28,7.7,7.7,7.54,7.54,45517
2025-04-29,7.62,7.81,7.61,7.74,76230
2025-04-30,7.81,7.84,7.74,7.77,42284
2025-05-06,7.83,7.89,7.77,7.89,63587
2025-05-07,7.93,7.99,7.88,7.94,67861
2025-05-08,7.92,8.0,7.89,7.97,52176
2025-05-09,7.96,7.99,7.92,7.95,64434
2025-05-12,7.98,8.02,7.92,7.94,57510
2025-05-13,7.97,8.0,7.91,7.94,41583
2025-05-14,7.92,7.96,7.87,7.92,41992
2025-05-15,7.92,8.08,7.89,8.07,94447
2025-05-16,8.2,8.22,8.07,8.13,124962
2025-05-19,8.13,8.17,8.06,8.15,79619
2025-05-20,8.14,8.23,8.14,8.19,70434
2025-05-21,8.17,8.25,8.13,8.15,91294
2025-05-22,8.1,8.17,8.02,8.08,63327
2025-05-23,8.08,8.44,8.08,8.21,201303
2025-05-26,8.16,8.37,8.06,8.37,185452
2025-05-27,8.66,9.1,8.45,8.54,475314
2025-05-28,8.5,8.54,8.22,8.27,283273
2025-05-29,8.24,8.49,8.15,8.44,187936
2025-05-30,8.44,8.67,8.38,8.44,154196
2025-06-03,8.4,8.54,8.37,8.52,119814
2025-06-04,8.54,8.54,8.43,8.51,76283
2025-06-05,8.51,8.52,8.35,8.4,74062
2025-06-06,8.39,8.47,8.37,8.43,69746
2025-06-09,8.44,8.59,8.42,8.52,79095
2025-06-10,8.51,8.63,8.43,8.52,93178
2025-06-11,8.52,8.63,8.47,8.49,66360
2025-06-12,8.5,8.52,8.41,8.49,58394
2025-06-13,8.49,8.51,8.3,8.32,73469
2025-06-16,8.3,8.48,8.29,8.35,64931
2025-06-17,8.39,8.6,8.34,8.39,72191
2025-06-18,8.39,8.39,8.19,8.22,77372
2025-06-19,8.18,8.26,8.02,8.04,61461
2025-06-20,8.07,8.12,8.0,8.03,44880
2025-06-23,7.99,8.18,7.99,8.15,50641
2025-06-24,8.16,8.4,8.16,8.35,83824
2025-06-25,8.38,8.4,8.26,8.32,59248
2025-06-26,8.34,8.39,8.27,8.3,59058
2025-06-27,8.33,8.41,8.3,8.39,64741
2025-06-30,8.38,8.47,8.36,8.45,61492
2025-07-01,8.45,8.55,8.42,8.53,75712
2025-07-02,8.51,8.6,8.48,8.56,62921
2025-07-03,8.56,8.66,8.54,8.64,73159
2025-07-04,8.64,8.66,8.55,8.56,59110
