date,open,high,low,close,volume
2025-04-08,5.2,5.36,4.93,5.06,135977
2025-04-09,4.93,5.25,4.66,5.23,122880
2025-04-10,5.3,5.43,5.29,5.34,97004
2025-04-11,5.3,5.59,5.25,5.4,78718
2025-04-14,5.48,5.69,5.43,5.6,101870
2025-04-15,5.6,5.64,5.51,5.62,56805
2025-04-16,5.69,5.69,5.35,5.45,87170
2025-04-17,5.4,5.65,5.4,5.58,82882
2025-04-18,5.55,5.59,5.42,5.53,60688
2025-04-21,5.54,5.61,5.47,5.59,39803
2025-04-22,5.61,5.67,5.55,5.64,57735
2025-04-23,5.61,5.69,5.61,5.65,44679
2025-04-24,5.65,5.65,5.51,5.59,59895
2025-04-25,5.55,5.66,5.53,5.61,47062
2025-04-28,5.61,5.62,5.44,5.54,55658
2025-04-29,5.54,5.67,5.52,5.58,55962
2025-04-30,5.57,5.74,5.57,5.61,61429
2025-05-06,5.64,5.77,5.64,5.77,47670
2025-05-07,5.82,5.93,5.77,5.85,93861
2025-05-08,5.85,5.9,5.8,5.89,46215
2025-05-09,5.9,5.95,5.82,5.86,43615
2025-05-12,5.9,5.92,5.84,5.87,43414
2025-05-13,5.91,5.98,5.87,5.92,57687
2025-05-14,5.91,5.95,5.82,5.95,52987
2025-05-15,5.94,5.98,5.86,5.97,56189
2025-05-16,5.97,6.0,5.93,5.97,34525
2025-05-19,5.99,6.13,5.99,6.08,65483
2025-05-20,6.09,6.13,5.96,6.07,56716
2025-05-21,6.06,6.11,6.04,6.08,51609
2025-05-22,6.05,6.1,6.02,6.06,57421
2025-05-23,6.05,6.1,5.99,5.99,54757
2025-05-26,5.98,6.12,5.95,6.1,57090
2025-05-27,6.06,6.14,6.06,6.12,48485
2025-05-28,6.11,6.15,6.09,6.12,40520
2025-05-29,6.1,6.19,6.1,6.18,62348
2025-05-30,6.17,6.2,6.12,6.13,52362
2025-06-03,6.13,6.19,6.04,6.17,44909
2025-06-04,6.16,6.24,6.16,6.21,50756
2025-06-05,6.22,6.29,6.2,6.24,49671
2025-06-06,6.24,6.31,6.22,6.31,66098
2025-06-09,6.31,6.33,6.25,6.3,63023
2025-06-10,6.31,6.33,6.2,6.3,97020
2025-06-11,6.29,6.34,6.27,6.3,42893
2025-06-12,6.3,6.31,6.19,6.24,62744
2025-06-13,6.23,6.23,6.03,6.04,71207
2025-06-16,6.07,6.17,6.05,6.15,69103
2025-06-17,6.16,6.19,6.06,6.1,39050
2025-06-18,6.52,6.67,6.18,6.28,340402
2025-06-19,6.05,6.1,5.81,5.84,226366
2025-06-20,5.81,5.92,5.77,5.78,96209
2025-06-23,5.78,5.83,5.7,5.79,62818
2025-06-24,5.82,5.96,5.8,5.96,87623
2025-06-25,5.96,6.0,5.88,5.99,65814
2025-06-26,6.0,6.06,5.95,5.97,59403
2025-06-27,5.97,6.09,5.97,6.03,54928
2025-06-30,6.03,6.07,5.99,6.04,56897
2025-07-01,6.03,6.08,6.01,6.05,52108
2025-07-02,6.05,6.19,6.01,6.16,88383
2025-07-03,6.18,6.28,6.15,6.2,97433
2025-07-04,6.16,6.22,6.07,6.08,76740
