date,open,high,low,close,volume
2025-04-08,6.1,6.31,6.1,6.27,196589
2025-04-09,6.2,6.44,6.11,6.39,166683
2025-04-10,6.44,6.47,6.36,6.4,130305
2025-04-11,6.46,6.53,6.43,6.49,134513
2025-04-14,6.5,6.56,6.49,6.53,98374
2025-04-15,6.54,6.54,6.45,6.47,77123
2025-04-16,6.48,6.63,6.47,6.62,148442
2025-04-17,6.58,6.61,6.56,6.57,73198
2025-04-18,6.57,6.59,6.52,6.55,61976
2025-04-21,6.55,6.59,6.52,6.56,71654
2025-04-22,6.56,6.6,6.55,6.57,56912
2025-04-23,6.6,6.63,6.57,6.61,63808
2025-04-24,6.61,6.7,6.6,6.68,114684
2025-04-25,6.68,6.71,6.62,6.67,60763
2025-04-28,6.7,6.76,6.66,6.7,104008
2025-04-29,6.67,6.76,6.66,6.71,75740
2025-04-30,6.68,6.74,6.6,6.65,91837
2025-05-06,6.68,6.79,6.65,6.76,153484
2025-05-07,6.79,6.82,6.7,6.72,99430
2025-05-08,6.73,6.75,6.69,6.71,90271
2025-05-09,6.73,6.78,6.71,6.73,103399
2025-05-12,6.76,6.82,6.73,6.81,101476
2025-05-13,6.84,6.84,6.76,6.84,87957
2025-05-14,6.82,6.9,6.78,6.9,105272
2025-05-15,6.9,7.05,6.89,6.99,249201
2025-05-16,6.91,7.03,6.84,6.86,172113
2025-05-19,6.86,6.99,6.85,6.99,154298
2025-05-20,6.97,7.04,6.94,6.95,92535
2025-05-21,6.94,7.03,6.94,6.98,79523
2025-05-22,6.97,7.01,6.95,6.99,77489
2025-05-23,6.96,7.0,6.88,6.89,100153
2025-05-26,6.89,6.97,6.88,6.96,76989
2025-05-27,6.95,7.03,6.92,7.01,104808
2025-05-28,6.99,7.14,6.97,7.11,213470
2025-05-29,7.11,7.13,7.03,7.05,99456
2025-05-30,7.05,7.09,7.04,7.05,79790
2025-06-03,7.02,7.07,6.97,7.04,98134
2025-06-04,7.04,7.06,6.97,6.98,94857
2025-06-05,6.99,7.02,6.96,6.96,66860
2025-06-06,6.97,7.05,6.96,7.02,70695
2025-06-09,7.04,7.05,6.92,6.95,163680
2025-06-10,6.96,6.97,6.91,6.93,91803
2025-06-11,6.96,7.02,6.94,7.0,105526
2025-06-12,6.99,7.03,6.95,6.97,82050
2025-06-13,6.95,6.97,6.91,6.91,79597
2025-06-16,6.9,6.93,6.82,6.85,112370
2025-06-17,6.86,6.89,6.84,6.87,68421
2025-06-18,6.89,6.9,6.82,6.84,60699
2025-06-19,6.85,6.86,6.76,6.8,89774
2025-06-20,6.79,6.85,6.77,6.82,59945
2025-06-23,6.81,6.86,6.78,6.8,71169
2025-06-24,6.84,6.93,6.84,6.88,96726
2025-06-25,6.88,6.92,6.85,6.92,78645
2025-06-26,6.9,6.9,6.85,6.86,97596
2025-06-27,6.88,6.94,6.86,6.92,74428
2025-06-30,6.92,6.93,6.88,6.9,61868
2025-07-01,6.91,6.93,6.87,6.89,70499
2025-07-02,6.89,6.92,6.87,6.92,66267
2025-07-03,6.93,6.95,6.89,6.9,61036
2025-07-04,6.89,6.92,6.89,6.91,68402
