date,open,high,low,close,volume
2025-04-08,6.52,6.76,6.52,6.68,375784
2025-04-09,6.6,6.66,6.46,6.6,390929
2025-04-10,6.64,6.68,6.56,6.61,301647
2025-04-11,6.59,6.66,6.55,6.58,230762
2025-04-14,6.6,6.74,6.55,6.72,242099
2025-04-15,6.72,6.9,6.72,6.84,355834
2025-04-16,6.83,7.0,6.73,6.9,299395
2025-04-17,6.89,7.0,6.85,6.94,249894
2025-04-18,6.9,6.93,6.77,6.85,280793
2025-04-21,6.84,6.9,6.83,6.87,180284
2025-04-22,6.88,6.96,6.84,6.93,150608
2025-04-23,6.91,6.92,6.82,6.84,173110
2025-04-24,6.84,7.01,6.84,7.0,273907
2025-04-25,6.97,7.05,6.93,6.98,138248
2025-04-28,6.98,7.07,6.94,7.04,188963
2025-04-29,7.07,7.08,6.95,6.98,154059
2025-04-30,6.99,7.01,6.88,6.9,197068
2025-05-06,6.9,6.93,6.83,6.87,273681
2025-05-07,6.89,7.0,6.89,6.97,204487
2025-05-08,6.97,6.98,6.93,6.95,104150
2025-05-09,6.95,7.06,6.95,7.03,181122
2025-05-12,7.04,7.06,6.95,6.99,191059
2025-05-13,7.01,7.1,6.99,7.08,201800
2025-05-14,7.07,7.07,6.94,7.02,163481
2025-05-15,7.0,7.09,7.0,7.02,153591
2025-05-16,7.05,7.07,6.95,6.96,129743
2025-05-19,6.97,7.03,6.95,6.99,115984
2025-05-20,7.02,7.06,6.98,7.04,121663
2025-05-21,7.05,7.08,7.04,7.05,86568
2025-05-22,7.05,7.08,7.02,7.05,103357
2025-05-23,7.06,7.08,6.99,6.99,111551
2025-05-26,7.01,7.04,6.97,7.0,85678
2025-05-27,7.02,7.04,6.96,6.98,97535
2025-05-28,6.99,7.06,6.97,6.99,119047
2025-05-29,7.0,7.02,6.94,7.02,157418
2025-05-30,7.03,7.13,7.03,7.12,264220
2025-06-03,7.09,7.24,7.03,7.22,294907
2025-06-04,7.2,7.29,7.18,7.28,219754
2025-06-05,7.29,7.33,7.2,7.22,139641
2025-06-06,7.23,7.35,7.23,7.33,149912
2025-06-09,7.32,7.36,7.23,7.23,184146
2025-06-10,7.28,7.35,7.22,7.3,145377
2025-06-11,7.29,7.32,7.27,7.28,98802
2025-06-12,7.29,7.31,7.2,7.29,147460
2025-06-13,7.29,7.38,7.28,7.3,222786
2025-06-16,7.31,7.33,7.19,7.2,175966
2025-06-17,7.21,7.25,7.16,7.2,159129
2025-06-18,7.19,7.31,7.18,7.24,243081
2025-06-19,7.27,7.32,7.17,7.19,165080
2025-06-20,7.18,7.25,7.16,7.2,185498
2025-06-23,7.2,7.22,7.12,7.14,144897
2025-06-24,7.15,7.18,7.13,7.16,145559
2025-06-25,7.13,7.37,7.1,7.33,258010
2025-06-26,7.32,7.38,7.28,7.31,135329
2025-06-27,7.32,7.34,7.18,7.23,156260
2025-06-30,7.23,7.27,7.17,7.21,111510
2025-07-01,7.23,7.28,7.19,7.23,93280
2025-07-02,7.27,7.28,7.23,7.23,95859
2025-07-03,7.25,7.27,7.2,7.24,104347
2025-07-04,7.25,7.5,7.23,7.36,317893
