date,open,high,low,close,volume
2025-04-08,17.87,18.78,17.18,17.5,43224
2025-04-09,17.32,18.05,16.32,17.96,34042
2025-04-10,18.36,19.02,18.35,18.54,37916
2025-04-11,18.45,18.89,18.25,18.7,23572
2025-04-14,18.89,19.16,18.85,18.92,20898
2025-04-15,18.92,19.06,18.65,18.88,12496
2025-04-16,18.87,18.88,18.29,18.61,17345
2025-04-17,18.43,18.75,18.42,18.56,11611
2025-04-18,18.61,18.78,18.41,18.72,12175
2025-04-21,18.78,19.48,18.55,19.47,24084
2025-04-22,19.48,20.58,19.27,20.38,63546
2025-04-23,20.62,21.24,20.31,20.94,52137
2025-04-24,20.82,21.15,20.52,20.58,27394
2025-04-25,20.56,20.79,20.45,20.57,14000
2025-04-28,20.48,20.52,19.97,20.05,20377
2025-04-29,20.17,20.28,19.81,19.98,15725
2025-04-30,20.03,20.66,20.02,20.48,18260
2025-05-06,20.73,21.42,20.73,21.33,29113
2025-05-07,21.49,21.58,20.87,21.04,21017
2025-05-08,20.98,21.51,20.98,21.35,17213
2025-05-09,21.33,21.42,20.93,21.14,14391
2025-05-12,21.25,21.52,21.25,21.41,14907
2025-05-13,21.79,21.82,21.33,21.43,16223
2025-05-14,21.58,21.58,21.1,21.2,15114
2025-05-15,21.08,21.25,20.8,21.01,12951
2025-05-16,20.87,21.4,20.87,21.15,16829
2025-05-19,21.22,21.56,20.9,21.41,17383
2025-05-20,21.41,21.48,21.15,21.39,12100
2025-05-21,21.4,21.48,21.08,21.27,11870
2025-05-22,21.17,21.42,20.98,20.98,13704
2025-05-23,20.98,21.35,20.8,20.85,16519
2025-05-26,20.8,20.95,20.62,20.81,11238
2025-05-27,20.81,20.81,20.39,20.59,11960
2025-05-28,20.5,20.82,20.3,20.39,14823
2025-05-29,20.47,20.93,20.33,20.64,18813
2025-05-30,20.7,20.81,20.22,20.33,17229
2025-06-03,20.32,20.39,20.13,20.17,18442
2025-06-04,20.23,20.48,20.22,20.44,11811
2025-06-05,20.44,20.47,20.18,20.39,11684
2025-06-06,20.38,20.39,20.14,20.24,14750
2025-06-09,20.31,20.55,20.2,20.5,25616
2025-06-10,20.49,20.52,19.8,19.99,33832
2025-06-11,20.1,20.63,20.1,20.44,34681
2025-06-12,20.42,20.49,20.18,20.42,18958
2025-06-13,20.76,20.93,20.0,20.03,33410
2025-06-16,19.93,20.14,19.85,20.1,14731
2025-06-17,20.06,20.2,20.0,20.04,13368
2025-06-18,20.04,20.04,19.7,19.96,13925
2025-06-19,19.9,20.06,19.53,19.72,13193
2025-06-20,19.62,19.91,19.56,19.6,10875
2025-06-23,19.5,19.75,19.4,19.65,14187
2025-06-24,19.79,20.77,19.79,20.49,35124
2025-06-25,20.44,20.56,20.3,20.56,25909
2025-06-26,20.46,20.55,20.21,20.26,20001
2025-06-27,20.4,20.52,20.26,20.35,15297
2025-06-30,20.31,20.68,20.29,20.67,18955
2025-07-01,20.67,20.74,20.41,20.67,16230
2025-07-02,20.66,20.66,20.42,20.54,13378
2025-07-03,20.57,20.72,20.49,20.67,14444
2025-07-04,20.68,20.74,20.36,20.43,15279
