date,open,high,low,close,volume
2025-04-08,5.89,6.3,5.89,6.3,386831
2025-04-09,6.3,6.63,6.16,6.62,1302121
2025-04-10,6.36,6.75,6.32,6.52,1003304
2025-04-11,6.5,6.85,6.18,6.22,1041566
2025-04-14,6.15,6.35,6.01,6.26,855384
2025-04-15,6.18,6.35,6.06,6.19,574710
2025-04-16,6.1,6.13,5.84,5.89,521283
2025-04-17,5.84,6.48,5.79,6.24,952819
2025-04-18,6.1,6.18,5.94,5.94,582635
2025-04-21,6.0,6.53,5.95,6.53,916272
2025-04-22,6.56,6.68,6.4,6.43,919669
2025-04-23,6.45,6.53,6.36,6.42,623869
2025-04-24,6.42,6.5,6.28,6.36,552678
2025-04-25,6.35,6.56,6.29,6.32,549979
2025-04-28,6.05,6.12,5.69,5.69,684073
2025-04-29,5.54,5.6,5.38,5.4,475143
2025-04-30,5.43,5.45,5.32,5.33,273686
2025-05-06,5.36,5.46,5.35,5.46,240211
2025-05-07,5.49,5.6,5.47,5.6,327301
2025-05-08,5.55,5.62,5.49,5.57,212895
2025-05-09,5.56,5.57,5.44,5.46,185792
2025-05-12,5.49,5.53,5.43,5.45,152372
2025-05-13,5.5,5.53,5.43,5.49,190356
2025-05-14,5.47,5.6,5.45,5.55,266608
2025-05-15,5.55,5.83,5.55,5.6,488728
2025-05-16,5.54,5.85,5.54,5.75,494392
2025-05-19,5.75,5.85,5.72,5.83,292197
2025-05-20,5.82,5.93,5.78,5.82,280668
2025-05-21,5.82,5.87,5.72,5.76,218760
2025-05-22,5.71,5.75,5.56,5.57,221127
2025-05-23,5.56,6.13,5.53,5.88,608550
2025-05-26,5.92,5.95,5.71,5.81,370101
2025-05-27,5.77,5.84,5.74,5.8,219595
2025-05-28,5.78,5.86,5.63,5.67,239793
2025-05-29,5.65,5.75,5.64,5.69,184012
2025-05-30,5.68,5.69,5.57,5.58,163808
2025-06-03,5.55,5.6,5.52,5.58,118196
2025-06-04,5.59,5.67,5.58,5.65,125907
2025-06-05,5.63,5.69,5.58,5.62,113379
2025-06-06,5.6,5.7,5.58,5.66,129439
2025-06-09,5.64,5.71,5.62,5.7,141252
2025-06-10,5.7,5.71,5.56,5.6,178093
2025-06-11,5.6,5.8,5.59,5.7,267453
2025-06-12,5.69,5.7,5.58,5.62,174984
2025-06-13,6.1,6.18,5.92,6.18,1260254
2025-06-16,6.1,6.2,5.93,6.02,1161912
2025-06-17,6.04,6.44,5.9,6.24,1048642
2025-06-18,6.25,6.28,6.05,6.06,573613
2025-06-19,6.04,6.09,5.76,5.92,627605
2025-06-20,5.92,6.28,5.84,5.98,578116
2025-06-23,6.1,6.25,6.07,6.19,654659
2025-06-24,5.95,6.02,5.82,5.98,624421
2025-06-25,5.97,6.01,5.85,5.94,427181
2025-06-26,5.92,5.97,5.87,5.88,352874
2025-06-27,5.88,5.94,5.87,5.88,243740
2025-06-30,5.9,5.92,5.84,5.89,203308
2025-07-01,5.91,6.02,5.88,5.98,329607
2025-07-02,6.01,6.18,5.99,6.12,529366
2025-07-03,6.18,6.18,6.05,6.09,351588
2025-07-04,6.08,6.09,5.95,5.97,271714
