date,open,high,low,close,volume
2025-04-08,9.11,9.53,9.06,9.49,939384
2025-04-09,9.4,9.85,9.29,9.82,1092160
2025-04-10,9.72,10.0,9.57,9.86,989075
2025-04-11,9.76,9.8,9.6,9.67,520181
2025-04-14,9.62,9.68,9.53,9.64,506296
2025-04-15,9.64,9.64,9.5,9.61,409712
2025-04-16,9.57,9.77,9.56,9.72,481281
2025-04-17,9.66,10.1,9.65,9.87,1075981
2025-04-18,9.86,9.95,9.82,9.92,551341
2025-04-21,9.84,9.93,9.73,9.83,415155
2025-04-22,9.82,9.9,9.77,9.83,423869
2025-04-23,9.82,9.85,9.68,9.69,476945
2025-04-24,9.7,9.82,9.63,9.75,427601
2025-04-25,9.73,10.03,9.35,9.37,1629227
2025-04-28,9.33,9.36,9.05,9.09,1102844
2025-04-29,9.1,9.15,9.06,9.1,413055
2025-04-30,9.15,9.27,9.1,9.15,526371
2025-05-06,9.15,9.17,9.08,9.16,551471
2025-05-07,9.35,9.41,9.22,9.26,919987
2025-05-08,9.21,9.27,9.17,9.19,720720
2025-05-09,9.19,9.2,8.97,9.01,952499
2025-05-12,9.03,9.04,8.99,9.04,488124
2025-05-13,9.06,9.08,9.02,9.05,392736
2025-05-14,9.05,9.12,8.98,9.07,602384
2025-05-15,9.05,9.08,8.99,9.0,374961
2025-05-16,9.0,9.02,8.87,8.91,590162
2025-05-19,8.89,9.05,8.88,8.98,438801
2025-05-20,8.97,9.01,8.94,8.99,362339
2025-05-21,8.98,8.99,8.88,8.89,550781
2025-05-22,8.88,8.89,8.73,8.77,598581
2025-05-23,8.73,8.8,8.7,8.71,387184
2025-05-26,8.7,8.74,8.62,8.69,454492
2025-05-27,8.69,8.73,8.68,8.7,251911
2025-05-28,8.7,8.8,8.66,8.73,388104
2025-05-29,8.71,8.76,8.68,8.74,312212
2025-05-30,8.71,8.75,8.65,8.68,365815
2025-06-03,8.64,8.67,8.57,8.59,577562
2025-06-04,8.59,8.64,8.58,8.62,341280
2025-06-05,8.62,8.7,8.6,8.64,374172
2025-06-06,8.65,8.7,8.62,8.66,343047
2025-06-09,8.67,8.73,8.61,8.69,389080
2025-06-10,8.69,8.75,8.6,8.63,465517
2025-06-11,8.62,8.7,8.61,8.68,373351
2025-06-12,8.67,8.67,8.61,8.63,317488
2025-06-13,8.6,8.62,8.49,8.51,491441
2025-06-16,8.52,8.95,8.52,8.92,1621668
2025-06-17,8.89,8.9,8.75,8.78,527482
2025-06-18,8.78,8.8,8.62,8.66,411490
2025-06-19,8.63,8.65,8.5,8.51,419968
2025-06-20,8.52,8.57,8.45,8.53,412463
2025-06-23,8.47,8.59,8.43,8.56,404933
2025-06-24,8.56,8.71,8.52,8.7,470570
2025-06-25,8.7,8.76,8.66,8.75,454270
2025-06-26,8.75,8.82,8.71,8.74,425121
2025-06-27,8.74,8.82,8.72,8.72,373654
2025-06-30,8.72,8.81,8.7,8.77,325364
2025-07-01,8.77,8.79,8.63,8.63,498302
2025-07-02,8.65,8.73,8.6,8.72,506460
2025-07-03,8.71,8.81,8.68,8.7,470354
2025-07-04,8.72,8.75,8.68,8.7,323321
