date,open,high,low,close,volume
2025-04-08,7.6,7.75,7.52,7.63,95015
2025-04-09,7.56,7.71,7.34,7.66,86214
2025-04-10,7.72,7.87,7.7,7.76,66893
2025-04-11,7.71,7.81,7.71,7.73,46763
2025-04-14,7.79,7.82,7.75,7.82,49225
2025-04-15,7.83,7.86,7.77,7.85,33609
2025-04-16,7.84,7.86,7.69,7.8,44016
2025-04-17,7.77,7.84,7.75,7.79,31186
2025-04-18,7.78,7.84,7.75,7.83,28157
2025-04-21,7.8,7.86,7.8,7.84,29794
2025-04-22,7.84,7.93,7.82,7.91,41966
2025-04-23,7.93,7.95,7.86,7.89,30838
2025-04-24,7.93,8.09,7.88,8.03,55715
2025-04-25,8.01,8.13,8.0,8.13,62846
2025-04-28,7.89,7.98,7.74,7.82,120369
2025-04-29,7.81,7.92,7.79,7.87,50359
2025-04-30,7.86,7.98,7.86,7.89,48030
2025-05-06,7.92,7.96,7.89,7.94,54644
2025-05-07,8.03,8.04,7.91,7.96,50942
2025-05-08,7.95,7.98,7.89,7.97,36467
2025-05-09,7.96,8.02,7.94,7.97,47967
2025-05-12,8.0,8.02,7.93,7.98,46312
2025-05-13,8.02,8.04,7.97,7.99,37320
2025-05-14,8.0,8.02,7.91,8.01,46951
2025-05-15,8.0,8.04,7.96,7.96,44402
2025-05-16,7.94,7.99,7.93,7.96,35490
2025-05-19,7.96,8.06,7.94,8.03,43575
2025-05-20,8.04,8.08,8.0,8.06,34852
2025-05-21,8.07,8.09,8.05,8.06,32833
2025-05-22,8.04,8.08,7.97,7.99,45682
2025-05-23,7.99,8.03,7.89,7.9,45238
2025-05-26,7.93,7.99,7.89,7.94,26539
2025-05-27,7.94,7.95,7.89,7.94,36083
2025-05-28,7.95,8.1,7.94,8.02,55917
2025-05-29,7.99,8.1,7.99,8.08,52673
2025-05-30,8.1,8.13,8.04,8.05,57666
2025-06-03,8.05,8.11,7.99,8.07,60165
2025-06-04,8.04,8.11,8.02,8.1,47577
2025-06-05,8.16,8.19,8.07,8.1,60486
2025-06-06,8.12,8.2,8.08,8.16,52509
2025-06-09,8.22,8.23,8.15,8.21,37030
2025-06-10,8.22,8.25,8.13,8.23,44811
2025-06-11,8.24,8.33,8.2,8.29,46618
2025-06-12,8.27,8.33,8.25,8.31,48396
2025-06-13,8.31,8.37,8.09,8.13,119175
2025-06-16,8.15,8.18,8.09,8.13,56523
2025-06-17,8.14,8.17,8.08,8.16,45149
2025-06-18,8.15,8.16,8.05,8.1,37160
2025-06-19,8.09,8.11,7.95,7.99,44195
2025-06-20,7.99,8.04,7.97,7.99,28785
2025-06-23,7.95,7.98,7.92,7.97,38663
2025-06-24,8.04,8.08,7.97,8.07,32306
2025-06-25,8.1,8.16,8.07,8.16,44611
2025-06-26,8.13,8.14,8.08,8.12,32659
2025-06-27,8.13,8.2,8.1,8.13,35490
2025-06-30,8.12,8.14,8.09,8.13,39442
2025-07-01,8.13,8.15,8.1,8.13,27640
2025-07-02,8.13,8.18,8.1,8.17,44768
2025-07-03,8.17,8.26,8.16,8.21,36909
2025-07-04,8.21,8.26,8.2,8.22,44029
