date,open,high,low,close,volume
2025-04-08,7.38,7.44,7.09,7.24,370091
2025-04-09,7.11,7.51,6.83,7.46,327613
2025-04-10,7.54,7.72,7.52,7.55,221094
2025-04-11,7.5,7.66,7.47,7.56,146505
2025-04-14,7.64,7.73,7.6,7.67,158712
2025-04-15,7.68,7.77,7.62,7.71,135207
2025-04-16,7.67,7.76,7.52,7.58,145964
2025-04-17,7.54,7.66,7.5,7.58,97750
2025-04-18,7.58,7.61,7.47,7.56,100693
2025-04-21,7.6,7.69,7.5,7.69,98485
2025-04-22,7.67,7.72,7.54,7.63,109462
2025-04-23,7.67,7.72,7.6,7.64,106494
2025-04-24,7.64,7.68,7.47,7.52,114394
2025-04-25,7.52,7.67,7.52,7.59,108070
2025-04-28,7.58,7.62,7.46,7.48,91275
2025-04-29,7.46,7.6,7.45,7.54,94194
2025-04-30,7.65,7.76,7.59,7.7,166805
2025-05-06,7.74,7.89,7.72,7.85,182145
2025-05-07,7.94,7.96,7.75,7.81,164717
2025-05-08,7.82,7.92,7.77,7.9,139835
2025-05-09,7.89,7.9,7.71,7.73,117676
2025-05-12,7.82,7.84,7.74,7.8,102945
2025-05-13,7.85,7.88,7.73,7.76,108807
2025-05-14,7.77,7.86,7.69,7.8,127739
2025-05-15,7.8,7.82,7.63,7.65,105928
2025-05-16,7.63,7.69,7.61,7.64,76931
2025-05-19,7.64,7.74,7.58,7.72,85971
2025-05-20,7.72,7.95,7.68,7.95,180768
2025-05-21,7.93,7.98,7.78,7.8,163443
2025-05-22,7.78,7.84,7.65,7.68,119450
2025-05-23,7.68,7.74,7.52,7.53,127607
2025-05-26,7.53,7.69,7.53,7.65,91699
2025-05-27,7.65,7.65,7.56,7.62,60769
2025-05-28,7.62,7.67,7.58,7.6,58553
2025-05-29,7.62,7.79,7.6,7.78,112611
2025-05-30,7.83,7.83,7.66,7.69,88996
2025-06-03,7.65,7.86,7.65,7.72,146055
2025-06-04,7.72,7.81,7.68,7.81,94631
2025-06-05,7.81,7.93,7.77,7.92,152294
2025-06-06,7.9,7.93,7.83,7.88,95575
2025-06-09,7.87,7.95,7.85,7.92,95406
2025-06-10,7.93,7.96,7.78,7.92,154763
2025-06-11,7.9,8.01,7.89,7.99,153562
2025-06-12,7.96,8.08,7.95,8.02,146706
2025-06-13,8.04,8.04,7.8,7.82,162191
2025-06-16,7.82,7.99,7.8,7.96,135919
2025-06-17,7.98,7.98,7.86,7.89,99762
2025-06-18,7.89,7.92,7.74,7.78,92050
2025-06-19,7.75,7.78,7.64,7.68,101490
2025-06-20,7.69,7.73,7.55,7.56,101665
2025-06-23,7.53,7.69,7.51,7.66,87735
2025-06-24,7.68,7.88,7.67,7.87,106737
2025-06-25,7.88,7.95,7.82,7.93,117769
2025-06-26,7.92,7.96,7.88,7.93,99596
2025-06-27,7.9,7.99,7.9,7.93,94953
2025-06-30,7.94,7.99,7.93,7.94,98059
2025-07-01,7.94,7.94,7.78,7.88,128996
2025-07-02,7.88,7.9,7.81,7.84,99911
2025-07-03,7.86,7.93,7.84,7.9,84651
2025-07-04,7.9,7.92,7.83,7.86,96910
