date,open,high,low,close,volume
2025-04-08,3.95,4.01,3.8,3.84,450185
2025-04-09,3.85,3.98,3.45,3.92,545412
2025-04-10,3.98,4.07,3.93,4.02,442211
2025-04-11,3.95,4.1,3.92,4.09,345661
2025-04-14,4.1,4.18,4.1,4.14,255013
2025-04-15,4.13,4.18,4.07,4.13,224987
2025-04-16,4.1,4.15,3.93,4.0,262285
2025-04-17,3.95,4.16,3.93,4.0,282434
2025-04-18,4.01,4.03,3.93,4.0,255363
2025-04-21,3.97,4.04,3.93,4.04,259821
2025-04-22,4.04,4.11,4.01,4.08,256030
2025-04-23,4.1,4.15,4.05,4.11,268169
2025-04-24,4.11,4.15,4.01,4.08,232457
2025-04-25,4.08,4.23,4.08,4.1,371789
2025-04-28,4.04,4.06,3.9,3.91,314170
2025-04-29,3.89,4.0,3.87,3.97,188275
2025-04-30,4.15,4.37,4.15,4.19,841152
2025-05-06,4.15,4.28,4.15,4.25,667998
2025-05-07,4.34,4.47,4.3,4.39,682154
2025-05-08,4.35,4.5,4.35,4.4,440551
2025-05-09,4.43,4.45,4.25,4.27,317174
2025-05-12,4.29,4.32,4.22,4.28,222271
2025-05-13,4.32,4.34,4.2,4.23,242644
2025-05-14,4.24,4.44,4.21,4.35,447323
2025-05-15,4.35,4.39,4.27,4.3,258857
2025-05-16,4.31,4.4,4.3,4.31,205516
2025-05-19,4.48,4.6,4.37,4.49,550196
2025-05-20,4.49,4.52,4.39,4.45,342073
2025-05-21,4.6,4.9,4.6,4.9,603318
2025-05-22,4.91,5.15,4.7,4.71,1568628
2025-05-23,4.66,4.77,4.57,4.68,780840
2025-05-26,4.65,4.9,4.65,4.75,673314
2025-05-27,4.83,5.13,4.77,5.1,920267
2025-05-28,5.04,5.13,4.64,4.71,1112499
2025-05-29,4.64,4.78,4.58,4.62,864367
2025-05-30,4.62,4.66,4.49,4.53,449929
2025-06-03,4.46,4.48,4.38,4.43,396070
2025-06-04,4.43,4.5,4.43,4.48,348959
2025-06-05,4.45,4.48,4.38,4.47,300963
2025-06-06,4.45,4.54,4.45,4.48,404208
2025-06-09,4.03,4.03,4.03,4.03,235502
2025-06-10,4.04,4.14,3.92,3.99,1124314
2025-06-11,3.96,4.04,3.92,4.0,576353
2025-06-12,4.03,4.05,3.99,4.02,387392
2025-06-13,4.01,4.03,3.9,3.91,403160
2025-06-16,3.9,3.99,3.89,3.96,278464
2025-06-17,3.98,4.0,3.93,3.96,202001
2025-06-18,3.94,3.95,3.88,3.9,227495
2025-06-19,3.88,3.9,3.78,3.8,269409
2025-06-20,3.77,3.82,3.74,3.74,170155
2025-06-23,3.68,3.82,3.68,3.81,218842
2025-06-24,3.81,3.89,3.8,3.88,175252
2025-06-25,3.87,3.98,3.84,3.97,332473
2025-06-26,3.96,4.05,3.91,3.93,261543
2025-06-27,3.93,3.99,3.93,3.98,221465
2025-06-30,3.99,4.03,3.95,4.02,218714
2025-07-01,4.03,4.04,3.96,4.0,187228
2025-07-02,4.02,4.03,3.97,4.01,190709
2025-07-03,4.01,4.04,4.0,4.02,152301
2025-07-04,4.02,4.04,3.95,3.96,207726
