date,open,high,low,close,volume
2025-04-08,9.47,9.54,8.94,9.12,103255
2025-04-09,9.03,9.44,8.59,9.36,85410
2025-04-10,9.45,9.81,9.45,9.59,90492
2025-04-11,9.6,9.78,9.56,9.67,46786
2025-04-14,9.75,9.94,9.73,9.86,43519
2025-04-15,9.82,9.99,9.79,9.99,43283
2025-04-16,9.99,10.03,9.73,9.94,40752
2025-04-17,9.91,10.08,9.88,9.98,53078
2025-04-18,9.89,9.97,9.73,9.76,49798
2025-04-21,9.76,9.86,9.68,9.86,36997
2025-04-22,9.83,9.94,9.8,9.94,32950
2025-04-23,9.99,10.04,9.92,9.97,35401
2025-04-24,9.9,10.07,9.86,9.9,48434
2025-04-25,9.88,9.95,9.75,9.9,44021
2025-04-28,9.9,9.98,9.72,9.77,39633
2025-04-29,9.79,9.95,9.68,9.91,34218
2025-04-30,9.87,9.97,9.77,9.81,46381
2025-05-06,9.82,9.9,9.78,9.9,45208
2025-05-07,10.03,10.14,9.91,10.01,55969
2025-05-08,9.95,10.17,9.91,10.16,45364
2025-05-09,11.13,11.22,10.68,11.22,224436
2025-05-12,11.66,12.38,11.48,11.74,645167
2025-05-13,11.5,11.7,11.02,11.23,420963
2025-05-14,11.12,11.67,11.12,11.24,256512
2025-05-15,11.13,11.24,10.78,10.85,204873
2025-05-16,10.81,11.97,10.75,11.68,333872
2025-05-19,12.46,12.65,12.16,12.36,324328
2025-05-20,12.43,13.04,12.25,12.65,244233
2025-05-21,12.73,12.78,12.22,12.53,144972
2025-05-22,12.63,13.01,12.41,12.73,179582
2025-05-23,12.72,12.72,12.03,12.14,189338
2025-05-26,12.28,13.39,12.28,13.25,418060
2025-05-27,13.35,14.14,13.0,13.77,385645
2025-05-28,13.78,14.48,13.77,14.34,284029
2025-05-29,14.3,14.45,13.85,14.38,233256
2025-05-30,14.37,14.47,13.88,14.2,148678
2025-06-03,14.17,14.95,14.0,14.71,151091
2025-06-04,14.72,14.83,14.38,14.8,117453
2025-06-05,13.93,13.93,13.32,13.32,88140
2025-06-06,13.32,13.32,12.51,12.94,290751
2025-06-09,12.92,13.28,12.71,13.11,161967
2025-06-10,13.25,13.25,11.98,12.45,296336
2025-06-11,12.53,12.56,12.33,12.39,118087
2025-06-12,12.41,12.49,12.23,12.31,95725
2025-06-13,12.3,12.43,11.8,11.89,144324
2025-06-16,11.97,11.98,11.83,11.89,81290
2025-06-17,11.9,11.93,11.58,11.76,129769
2025-06-18,11.7,11.78,11.48,11.75,108722
2025-06-19,11.65,11.74,11.42,11.46,75793
2025-06-20,11.5,11.56,11.22,11.25,70573
2025-06-23,11.23,11.59,11.12,11.51,127894
2025-06-24,11.56,11.72,11.48,11.53,131445
2025-06-25,11.61,12.06,11.58,11.88,193458
2025-06-26,11.83,13.07,11.79,13.07,262710
2025-06-27,13.1,14.38,12.71,14.38,524967
2025-06-30,15.82,15.82,15.82,15.82,84559
2025-07-01,17.4,17.4,16.11,16.51,852026
2025-07-02,16.28,18.16,16.1,18.16,870002
2025-07-03,17.7,18.99,17.3,18.8,694407
2025-07-04,18.52,18.94,16.92,17.48,615298
