date,open,high,low,close,volume
2025-04-08,2.9,2.92,2.8,2.85,3973726
2025-04-09,2.8,2.87,2.71,2.86,3588411
2025-04-10,2.95,2.97,2.9,2.93,3390932
2025-04-11,2.9,2.94,2.89,2.91,2173361
2025-04-14,2.95,3.03,2.95,3.01,3400733
2025-04-15,3.01,3.01,2.95,2.97,1692976
2025-04-16,2.97,2.98,2.91,2.95,1527277
2025-04-17,2.96,2.98,2.94,2.94,1600872
2025-04-18,2.94,2.98,2.93,2.97,1436006
2025-04-21,2.97,3.1,2.96,3.09,2838470
2025-04-22,3.09,3.12,3.06,3.09,2131382
2025-04-23,3.08,3.11,3.05,3.08,1910807
2025-04-24,3.08,3.1,3.04,3.06,1441353
2025-04-25,3.07,3.1,3.05,3.06,1316322
2025-04-28,3.06,3.09,3.04,3.07,1235272
2025-04-29,3.07,3.09,3.05,3.08,1310948
2025-04-30,3.08,3.08,3.06,3.06,1142792
2025-05-06,3.08,3.11,3.06,3.11,1398244
2025-05-07,3.14,3.15,3.09,3.1,1343894
2025-05-08,3.09,3.11,3.08,3.1,951614
2025-05-09,3.1,3.11,3.06,3.07,1005054
2025-05-12,3.09,3.14,3.08,3.13,1398827
2025-05-13,3.14,3.15,3.11,3.13,1052274
2025-05-14,3.13,3.17,3.13,3.17,1337339
2025-05-15,3.16,3.17,3.1,3.11,1215945
2025-05-16,3.11,3.13,3.08,3.08,1027250
2025-05-19,3.08,3.1,3.06,3.09,762620
2025-05-20,3.09,3.1,3.08,3.08,826790
2025-05-21,3.09,3.13,3.08,3.13,1228130
2025-05-22,3.11,3.12,3.08,3.08,991777
2025-05-23,3.08,3.1,3.05,3.05,1047386
2025-05-26,3.07,3.11,3.06,3.08,1155229
2025-05-27,3.08,3.09,3.03,3.04,1179134
2025-05-28,3.05,3.06,3.04,3.04,514727
2025-05-29,3.04,3.09,3.03,3.08,1247524
2025-05-30,3.07,3.09,3.05,3.07,826044
2025-06-03,3.08,3.1,3.07,3.08,818510
2025-06-04,3.09,3.14,3.08,3.12,1397323
2025-06-05,3.12,3.12,3.07,3.09,1259788
2025-06-06,3.1,3.16,3.1,3.15,2343160
2025-06-09,3.14,3.15,3.11,3.14,1422308
2025-06-10,3.16,3.18,3.12,3.15,1704108
2025-06-11,3.14,3.21,3.14,3.19,1799027
2025-06-12,3.18,3.21,3.17,3.21,1252710
2025-06-13,3.21,3.22,3.17,3.19,1363781
2025-06-16,3.19,3.22,3.17,3.19,1182985
2025-06-17,3.2,3.22,3.19,3.2,821289
2025-06-18,3.2,3.21,3.17,3.2,874422
2025-06-19,3.19,3.2,3.14,3.15,1111579
2025-06-20,3.15,3.17,3.14,3.15,831868
2025-06-23,3.15,3.2,3.14,3.16,1180083
2025-06-24,3.17,3.21,3.16,3.19,1194245
2025-06-25,3.2,3.21,3.17,3.2,1101246
2025-06-26,3.2,3.26,3.2,3.22,1457091
2025-06-27,3.26,3.37,3.25,3.33,2959372
2025-06-30,3.4,3.42,3.32,3.34,2844156
2025-07-01,3.34,3.41,3.29,3.4,2705677
2025-07-02,3.38,3.48,3.36,3.44,3203232
2025-07-03,3.47,3.48,3.41,3.44,2035656
2025-07-04,3.42,3.43,3.38,3.39,1989364
