date,open,high,low,close,volume
2025-04-08,5.32,5.65,5.22,5.45,1314160
2025-04-09,5.29,5.35,4.91,5.25,1231438
2025-04-10,5.25,5.48,5.25,5.31,979404
2025-04-11,5.24,5.36,5.06,5.07,895102
2025-04-14,5.12,5.58,5.12,5.58,483023
2025-04-15,5.75,6.14,5.68,6.14,2335012
2025-04-16,6.08,6.29,5.83,5.89,1900538
2025-04-17,6.07,6.35,5.84,6.12,1873210
2025-04-18,5.87,6.13,5.69,5.93,1428114
2025-04-21,5.89,6.27,5.89,6.2,1493620
2025-04-22,6.09,6.38,5.86,5.9,1407206
2025-04-23,5.85,5.92,5.67,5.74,1003037
2025-04-24,5.73,6.31,5.5,6.31,1553199
2025-04-25,6.41,6.94,6.33,6.94,2635332
2025-04-28,7.01,7.43,6.69,6.86,2890548
2025-04-29,6.72,6.78,6.17,6.17,1408424
2025-04-30,6.0,6.08,5.61,5.64,1642666
2025-05-06,5.74,6.03,5.61,5.93,1275828
2025-05-07,5.93,6.22,5.84,6.11,1408227
2025-05-08,6.11,6.37,5.9,6.07,1361637
2025-05-09,6.01,6.26,6.0,6.08,1008550
2025-05-12,6.06,6.12,5.86,5.99,951791
2025-05-13,6.0,6.01,5.76,5.9,809409
2025-05-14,5.85,5.98,5.75,5.94,740718
2025-05-15,5.87,5.95,5.65,5.65,785990
2025-05-16,5.6,5.67,5.46,5.51,675707
2025-05-19,5.55,5.67,5.5,5.57,539269
2025-05-20,5.52,6.05,5.47,5.91,1193037
2025-05-21,5.65,5.84,5.55,5.6,1152125
2025-05-22,5.51,5.55,5.22,5.24,978232
2025-05-23,5.19,5.2,5.06,5.08,510291
2025-05-26,5.07,5.14,5.03,5.14,405266
2025-05-27,5.13,5.26,5.08,5.22,450955
2025-05-28,5.19,5.22,5.07,5.08,440530
2025-05-29,5.05,5.15,5.05,5.13,384321
2025-05-30,5.14,5.23,5.03,5.03,324891
2025-06-03,4.98,5.09,4.93,5.06,268990
2025-06-04,5.05,5.16,5.03,5.13,316684
2025-06-05,5.18,5.2,5.07,5.09,301636
2025-06-06,5.11,5.16,5.05,5.11,235016
2025-06-09,5.11,5.14,5.08,5.1,231541
2025-06-10,5.09,5.15,5.0,5.09,453050
2025-06-11,5.05,5.1,5.02,5.06,225116
2025-06-12,5.05,5.05,4.98,5.02,272901
2025-06-13,5.01,5.07,4.91,4.92,277953
2025-06-16,4.88,4.96,4.85,4.93,187499
2025-06-17,4.93,4.95,4.88,4.91,215415
2025-06-18,4.91,4.91,4.83,4.85,215808
2025-06-19,4.84,4.85,4.71,4.73,286234
2025-06-20,4.7,4.77,4.7,4.7,154927
2025-06-23,4.7,4.72,4.65,4.7,183028
2025-06-24,4.72,4.81,4.7,4.8,218843
2025-06-25,4.8,4.82,4.77,4.82,229354
2025-06-26,4.82,4.89,4.75,4.77,277345
2025-06-27,4.77,4.91,4.77,4.85,335984
2025-06-30,4.88,4.93,4.84,4.86,206525
2025-07-01,4.86,5.16,4.84,5.12,779865
2025-07-02,5.05,5.07,4.96,4.98,429689
2025-07-03,5.01,5.1,4.96,5.05,410552
2025-07-04,5.36,5.56,5.28,5.56,556954
