date,open,high,low,close,volume
2025-04-08,4.5,4.6,4.47,4.58,1353568
2025-04-09,4.56,4.66,4.52,4.63,1178069
2025-04-10,4.7,4.74,4.65,4.72,914689
2025-04-11,4.69,4.74,4.67,4.69,613460
2025-04-14,4.71,4.73,4.69,4.71,525673
2025-04-15,4.7,4.71,4.65,4.69,447791
2025-04-16,4.68,4.7,4.6,4.68,605150
2025-04-17,4.66,4.7,4.65,4.69,471849
2025-04-18,4.68,4.75,4.66,4.73,460415
2025-04-21,4.73,4.76,4.71,4.73,373695
2025-04-22,4.72,4.76,4.72,4.73,424527
2025-04-23,4.74,4.76,4.69,4.71,509715
2025-04-24,4.72,4.74,4.69,4.72,431708
2025-04-25,4.72,4.77,4.72,4.74,491048
2025-04-28,4.74,4.74,4.67,4.72,478378
2025-04-29,4.72,4.75,4.68,4.69,452605
2025-04-30,4.71,4.77,4.7,4.72,426732
2025-05-06,4.75,4.78,4.74,4.76,680149
2025-05-07,4.83,4.89,4.76,4.77,829950
2025-05-08,4.76,4.81,4.75,4.78,512118
2025-05-09,4.78,4.78,4.73,4.74,445613
2025-05-12,4.76,4.82,4.74,4.81,636997
2025-05-13,4.83,4.83,4.78,4.8,461565
2025-05-14,4.79,4.97,4.77,4.92,1250078
2025-05-15,4.89,4.92,4.83,4.84,671049
2025-05-16,4.83,4.84,4.74,4.75,718532
2025-05-19,4.74,4.78,4.74,4.76,427086
2025-05-20,4.76,4.8,4.75,4.77,444658
2025-05-21,4.77,4.8,4.76,4.78,407462
2025-05-22,4.77,4.78,4.73,4.74,396348
2025-05-23,4.74,4.77,4.68,4.69,531871
2025-05-26,4.68,4.7,4.65,4.67,358304
2025-05-27,4.67,4.7,4.65,4.69,356163
2025-05-28,4.68,4.7,4.65,4.67,324009
2025-05-29,4.67,4.72,4.65,4.71,458983
2025-05-30,4.7,4.75,4.67,4.73,588555
2025-06-03,4.72,4.8,4.7,4.79,741941
2025-06-04,4.79,4.85,4.78,4.83,715009
2025-06-05,4.83,4.87,4.82,4.86,674363
2025-06-06,4.86,4.88,4.79,4.8,470814
2025-06-09,4.84,4.93,4.83,4.88,910624
2025-06-10,4.88,4.88,4.79,4.83,671292
2025-06-11,4.84,4.95,4.83,4.9,1032846
2025-06-12,4.89,4.92,4.87,4.88,565030
2025-06-13,4.87,4.88,4.82,4.85,677920
2025-06-16,4.83,4.89,4.82,4.88,533380
2025-06-17,4.87,4.9,4.85,4.9,566807
2025-06-18,4.9,4.91,4.8,4.83,645609
2025-06-19,4.82,4.82,4.75,4.78,684449
2025-06-20,4.78,4.83,4.77,4.78,598643
2025-06-23,4.76,4.88,4.75,4.86,767885
2025-06-24,4.88,4.97,4.86,4.93,1221945
2025-06-25,4.94,5.11,4.92,5.09,2166124
2025-06-26,5.12,5.14,5.04,5.06,1347433
2025-06-27,5.08,5.25,5.06,5.07,1612136
2025-06-30,5.09,5.09,5.0,5.02,836193
2025-07-01,5.03,5.04,4.97,4.99,619614
2025-07-02,5.0,5.02,4.98,4.99,549602
2025-07-03,5.0,5.04,4.99,5.02,612365
2025-07-04,5.02,5.08,4.97,5.03,794760
