date,open,high,low,close,volume
2025-04-08,5.41,5.43,5.16,5.27,243062
2025-04-09,5.2,5.39,4.92,5.36,196607
2025-04-10,5.42,5.55,5.39,5.49,139619
2025-04-11,5.42,5.59,5.42,5.52,92932
2025-04-14,5.83,6.04,5.72,5.77,218557
2025-04-15,5.85,5.9,5.77,5.81,120486
2025-04-16,5.82,5.83,5.61,5.8,139028
2025-04-17,5.79,5.97,5.77,5.88,134475
2025-04-18,6.01,6.06,5.87,5.95,123085
2025-04-21,5.91,6.06,5.9,6.03,116344
2025-04-22,6.02,6.12,6.0,6.09,108073
2025-04-23,6.14,6.17,6.04,6.08,90757
2025-04-24,6.05,6.15,5.99,6.13,127275
2025-04-25,6.13,6.17,6.0,6.1,152724
2025-04-28,6.07,6.12,6.0,6.01,93673
2025-04-29,6.0,6.08,5.98,6.0,83595
2025-04-30,5.98,6.05,5.9,5.9,97094
2025-05-06,5.91,6.04,5.91,6.02,133102
2025-05-07,6.1,6.18,6.07,6.17,174889
2025-05-08,6.11,6.2,6.11,6.18,103408
2025-05-09,6.19,6.35,6.19,6.27,191638
2025-05-12,6.27,6.29,6.17,6.21,127513
2025-05-13,6.2,6.27,6.17,6.17,100122
2025-05-14,6.18,6.25,6.12,6.25,111528
2025-05-15,6.2,6.27,6.15,6.19,87013
2025-05-16,6.2,6.29,6.17,6.22,86421
2025-05-19,6.23,6.33,6.22,6.3,112700
2025-05-20,6.3,6.33,6.23,6.32,102338
2025-05-21,6.35,6.37,6.26,6.31,81191
2025-05-22,6.31,6.34,6.15,6.17,126464
2025-05-23,6.17,6.25,6.12,6.12,73516
2025-05-26,6.13,6.25,6.13,6.19,79631
2025-05-27,6.19,6.23,6.13,6.21,68293
2025-05-28,6.24,6.25,6.19,6.2,60475
2025-05-29,6.19,6.26,6.15,6.21,84337
2025-05-30,6.2,6.21,6.07,6.08,95216
2025-06-03,6.1,6.18,6.06,6.17,86566
2025-06-04,6.16,6.27,6.16,6.26,81349
2025-06-05,6.26,6.29,6.14,6.16,76867
2025-06-06,6.17,6.3,6.17,6.29,108223
2025-06-09,6.32,6.39,6.24,6.38,147643
2025-06-10,6.38,6.42,6.21,6.38,154061
2025-06-11,6.37,6.38,6.29,6.36,84832
2025-06-12,6.5,6.57,6.37,6.42,218480
2025-06-13,6.8,7.07,6.61,7.07,943250
2025-06-16,7.42,7.79,7.41,7.79,605112
2025-06-17,7.72,8.55,7.22,8.07,1607214
2025-06-18,8.13,8.47,7.58,7.68,1271777
2025-06-19,7.4,8.27,7.17,8.07,1364240
2025-06-20,7.67,7.85,7.41,7.44,889682
2025-06-23,7.8,8.19,7.7,8.19,1000380
2025-06-24,7.36,7.6,7.36,7.36,982988
2025-06-25,6.91,7.0,6.73,6.81,901119
2025-06-26,6.75,7.19,6.74,7.02,902548
2025-06-27,6.85,6.85,6.7,6.78,515259
2025-06-30,6.84,7.09,6.79,7.07,710643
2025-07-01,7.1,7.17,6.91,7.01,461843
2025-07-02,7.0,7.05,6.92,6.94,433132
2025-07-03,6.99,7.04,6.89,6.94,264296
2025-07-04,6.92,6.92,6.84,6.88,273060
