date,open,high,low,close,volume
2025-04-08,5.24,5.87,5.07,5.87,1022905
2025-04-09,5.83,6.46,5.47,6.18,2048178
2025-04-10,5.94,6.58,5.94,6.24,1877575
2025-04-11,6.16,6.53,6.1,6.21,1443270
2025-04-14,6.23,6.48,6.13,6.37,1216098
2025-04-15,6.28,6.29,6.06,6.11,748024
2025-04-16,6.01,6.11,5.71,5.92,790050
2025-04-17,5.88,6.51,5.81,6.51,475253
2025-04-18,6.71,7.15,6.61,6.85,2135998
2025-04-21,7.04,7.54,6.94,7.54,1900918
2025-04-22,7.34,8.1,7.09,7.38,2121477
2025-04-23,7.2,7.3,6.65,6.72,1693152
2025-04-24,6.76,7.04,6.56,6.87,1368595
2025-04-25,6.7,6.77,6.4,6.42,1044823
2025-04-28,6.38,6.43,6.06,6.08,714957
2025-04-29,6.06,6.21,5.95,6.13,489598
2025-04-30,6.15,6.34,6.0,6.02,568949
2025-05-06,6.1,6.32,6.06,6.29,610174
2025-05-07,6.4,6.92,6.28,6.92,666031
2025-05-08,6.86,6.99,6.71,6.93,1067772
2025-05-09,6.99,7.25,6.77,6.78,1032037
2025-05-12,6.81,6.88,6.68,6.86,621350
2025-05-13,6.88,7.11,6.66,7.04,926070
2025-05-14,7.05,7.64,7.05,7.17,1281767
2025-05-15,7.11,7.24,6.83,6.86,777508
2025-05-16,6.82,7.11,6.82,7.01,621393
2025-05-19,7.07,7.33,7.03,7.3,798464
2025-05-20,7.23,7.65,7.12,7.48,1009605
2025-05-21,7.4,8.0,7.18,7.6,1243031
2025-05-22,7.4,7.55,7.18,7.2,804527
2025-05-23,7.5,7.92,7.37,7.92,1985306
2025-05-26,7.92,8.68,7.85,8.27,2092324
2025-05-27,8.0,8.65,7.99,8.21,1780423
2025-05-28,7.96,8.01,7.65,7.72,1383407
2025-05-29,7.65,7.92,7.49,7.8,1003262
2025-05-30,7.62,7.65,7.3,7.37,754574
2025-06-03,7.3,7.75,7.26,7.55,663096
2025-06-04,7.5,7.63,7.45,7.51,496488
2025-06-05,7.51,7.9,7.35,7.89,978535
2025-06-06,7.91,7.91,7.52,7.58,654176
2025-06-09,7.53,7.67,7.51,7.61,357678
2025-06-10,7.57,7.64,7.06,7.06,892498
2025-06-11,7.03,7.14,6.88,6.91,582038
2025-06-12,6.86,6.95,6.78,6.92,373429
2025-06-13,6.81,6.92,6.66,6.74,407740
2025-06-16,6.74,6.82,6.7,6.78,225122
2025-06-17,6.95,7.22,6.88,7.21,701234
2025-06-18,7.1,7.11,6.96,7.0,362921
2025-06-19,6.95,6.95,6.7,6.74,354796
2025-06-20,6.7,7.04,6.57,6.85,426713
2025-06-23,6.73,7.1,6.66,7.0,353675
2025-06-24,6.95,7.15,6.95,7.05,397821
2025-06-25,7.03,7.15,6.97,7.08,379582
2025-06-26,7.03,7.21,6.98,7.02,399108
2025-06-27,6.99,7.15,6.99,7.04,339668
2025-06-30,7.25,7.46,7.16,7.3,578425
2025-07-01,7.28,7.88,7.28,7.69,956797
2025-07-02,7.55,7.55,7.36,7.38,554761
2025-07-03,7.34,7.45,7.25,7.37,358949
2025-07-04,7.36,7.39,7.13,7.13,359957
