date,open,high,low,close,volume
2025-04-08,14.72,14.82,13.54,14.18,1123712
2025-04-09,13.68,13.97,13.29,13.8,818535
2025-04-10,14.5,15.09,14.35,14.55,710037
2025-04-11,14.32,14.52,14.1,14.35,465220
2025-04-14,14.55,14.93,14.4,14.45,483455
2025-04-15,14.4,14.49,14.07,14.17,443305
2025-04-16,14.15,14.18,13.69,13.85,455151
2025-04-17,13.83,14.14,13.78,13.96,408110
2025-04-18,13.94,14.4,13.88,14.35,360324
2025-04-21,14.32,14.8,14.17,14.77,491023
2025-04-22,14.66,14.76,14.36,14.41,461489
2025-04-23,14.66,14.92,14.55,14.76,473266
2025-04-24,14.72,15.12,14.57,14.98,531230
2025-04-25,14.98,15.59,14.98,15.17,483916
2025-04-28,15.11,15.15,14.93,15.02,272756
2025-04-29,14.97,15.17,14.85,15.1,218290
2025-04-30,15.06,15.18,14.95,15.02,246239
2025-05-06,15.06,15.15,14.86,15.0,347437
2025-05-07,15.18,15.29,14.6,14.69,497581
2025-05-08,14.57,14.71,14.34,14.48,394006
2025-05-09,14.51,14.57,14.33,14.39,266173
2025-05-12,14.55,14.94,14.53,14.94,496931
2025-05-13,15.14,15.54,15.1,15.33,555664
2025-05-14,15.36,15.91,15.29,15.77,474538
2025-05-15,15.69,15.77,15.39,15.54,278311
2025-05-16,15.4,15.52,15.22,15.49,263094
2025-05-19,15.51,15.63,14.98,15.04,444920
2025-05-20,14.97,15.08,14.8,14.93,329503
2025-05-21,14.99,15.47,14.95,15.42,428256
2025-05-22,15.28,15.31,15.0,15.0,303419
2025-05-23,15.04,15.21,14.87,14.89,206372
2025-05-26,15.0,15.02,14.58,14.74,369760
2025-05-27,14.69,14.72,14.11,14.12,534242
2025-05-28,14.27,14.38,14.15,14.21,303831
2025-05-29,14.2,14.66,14.2,14.54,341422
2025-05-30,14.44,14.57,14.3,14.42,231610
2025-06-03,14.42,14.5,14.2,14.31,300868
2025-06-04,14.38,14.75,14.38,14.43,345028
2025-06-05,14.5,14.63,14.42,14.53,260353
2025-06-06,14.53,14.63,14.48,14.53,264335
2025-06-09,14.51,14.81,14.22,14.7,527857
2025-06-10,14.72,15.0,14.68,14.73,441720
2025-06-11,14.85,15.3,14.82,15.24,507551
2025-06-12,15.22,15.68,15.14,15.42,524306
2025-06-13,15.4,15.7,15.32,15.55,391619
2025-06-16,15.48,15.56,15.3,15.37,296026
2025-06-17,15.38,15.4,15.18,15.3,202766
2025-06-18,15.56,15.6,15.27,15.48,305790
2025-06-19,15.48,15.49,14.98,15.06,317211
2025-06-20,15.06,15.25,14.96,15.04,239439
2025-06-23,15.08,15.39,15.05,15.19,260435
2025-06-24,15.27,15.85,15.22,15.43,440333
2025-06-25,15.4,15.41,15.18,15.35,338392
2025-06-26,15.41,15.84,15.35,15.53,337644
2025-06-27,15.85,16.37,15.82,16.19,619040
2025-06-30,16.18,16.28,15.74,15.98,504468
2025-07-01,15.99,16.6,15.87,16.58,469919
2025-07-02,16.55,16.95,16.45,16.79,492981
2025-07-03,16.8,16.87,16.57,16.7,309781
2025-07-04,16.66,16.96,16.56,16.7,314864
