date,open,high,low,close,volume
2025-04-08,28.06,28.54,25.91,26.69,81634
2025-04-09,25.65,27.04,24.04,26.64,52305
2025-04-10,27.24,27.91,27.04,27.09,40234
2025-04-11,26.65,28.33,26.65,28.06,36834
2025-04-14,28.54,29.28,28.19,28.94,29803
2025-04-15,28.98,30.41,28.98,29.56,31478
2025-04-16,29.64,30.41,28.57,28.96,29582
2025-04-17,28.84,30.22,28.84,29.93,26042
2025-04-18,29.16,30.24,28.36,29.7,40835
2025-04-21,29.64,31.02,29.64,30.76,30527
2025-04-22,30.71,30.74,30.14,30.39,20186
2025-04-23,30.64,32.97,30.28,31.38,42007
2025-04-24,31.17,31.56,30.59,30.85,28925
2025-04-25,30.93,30.93,30.15,30.55,20817
2025-04-28,30.55,30.67,29.93,29.99,19874
2025-04-29,29.95,30.3,29.72,29.83,14808
2025-04-30,29.97,30.61,29.79,30.44,17811
2025-05-06,30.61,31.74,30.5,31.72,25165
2025-05-07,32.03,32.29,31.35,31.65,19100
2025-05-08,31.64,32.03,31.3,31.88,14087
2025-05-09,31.86,32.3,31.39,32.14,16007
2025-05-12,32.25,32.44,31.86,32.44,15078
2025-05-13,32.64,32.82,32.0,32.06,12892
2025-05-14,32.1,32.45,31.54,31.6,13209
2025-05-15,31.6,32.34,31.49,31.64,16321
2025-05-16,31.59,32.03,31.49,31.62,12405
2025-05-19,31.73,31.74,31.11,31.37,11695
2025-05-20,31.6,31.6,31.23,31.47,9012
2025-05-21,31.45,31.46,30.52,30.78,17720
2025-05-22,30.74,31.14,30.25,30.3,12905
2025-05-23,30.57,30.89,30.24,30.25,12780
2025-05-26,30.33,30.41,29.96,30.25,7908
2025-05-27,30.32,30.32,29.67,29.83,8780
2025-05-28,29.67,30.08,29.67,29.9,8421
2025-05-29,29.94,30.54,29.72,29.91,17657
2025-05-30,29.93,29.93,29.24,29.32,12342
2025-06-03,29.24,29.55,29.12,29.22,8752
2025-06-04,29.23,29.46,28.89,29.37,13064
2025-06-05,29.41,29.77,29.07,29.44,14403
2025-06-06,29.4,29.59,29.15,29.39,11239
2025-06-09,29.31,29.62,29.31,29.4,10930
2025-06-10,29.39,29.51,27.91,28.2,31488
2025-06-11,28.34,28.74,28.12,28.62,18849
2025-06-12,28.64,28.97,28.37,28.77,10337
2025-06-13,28.77,28.84,28.14,28.23,12085
2025-06-16,28.23,28.59,28.22,28.39,9812
2025-06-17,28.47,28.52,28.03,28.12,8174
2025-06-18,28.09,28.2,27.75,28.13,14287
2025-06-19,28.14,28.92,27.55,27.76,24003
2025-06-20,27.76,27.92,27.42,27.42,10490
2025-06-23,27.31,27.63,27.17,27.62,9708
2025-06-24,27.65,28.94,27.65,28.71,22951
2025-06-25,28.73,29.94,28.71,29.76,35474
2025-06-26,29.94,31.2,29.94,30.1,42172
2025-06-27,30.61,33.11,30.61,33.11,35608
2025-06-30,33.73,36.42,33.11,34.88,146341
2025-07-01,34.0,35.52,33.13,35.1,118646
2025-07-02,34.5,34.83,33.29,33.45,67622
2025-07-03,33.26,33.94,32.9,33.46,36662
2025-07-04,33.41,36.81,33.41,36.81,63578
