date,open,high,low,close,volume
2025-04-08,11.24,11.44,10.57,11.23,563059
2025-04-09,10.96,11.18,10.31,11.05,454014
2025-04-10,11.23,11.59,11.11,11.21,371251
2025-04-11,11.16,11.4,11.04,11.06,309554
2025-04-14,11.23,11.53,11.18,11.2,242149
2025-04-15,11.26,11.3,10.99,11.05,199227
2025-04-16,11.03,11.06,10.59,10.73,242849
2025-04-17,10.71,10.82,10.52,10.52,177535
2025-04-18,10.51,10.63,10.28,10.52,169384
2025-04-21,10.52,10.85,10.37,10.79,172660
2025-04-22,10.78,10.83,10.63,10.71,120217
2025-04-23,10.78,11.22,10.77,11.03,276547
2025-04-24,11.06,11.13,10.76,10.78,201636
2025-04-25,10.84,10.96,10.74,10.8,132717
2025-04-28,10.8,10.8,10.48,10.49,156217
2025-04-29,10.57,10.57,10.39,10.52,99660
2025-04-30,10.54,10.62,10.46,10.48,147102
2025-05-06,10.62,11.12,10.59,11.03,325860
2025-05-07,11.18,11.2,10.93,11.02,221219
2025-05-08,11.0,11.6,10.94,11.36,394183
2025-05-09,11.4,11.45,11.04,11.16,220514
2025-05-12,11.28,11.55,11.19,11.42,286682
2025-05-13,11.57,11.73,11.38,11.59,311498
2025-05-14,11.7,11.88,11.56,11.74,368852
2025-05-15,11.86,11.86,11.46,11.46,328222
2025-05-16,11.39,11.8,11.34,11.54,279242
2025-05-19,11.52,11.52,11.1,11.18,255838
2025-05-20,11.18,11.36,11.12,11.27,187896
2025-05-21,11.31,11.32,11.1,11.16,130203
2025-05-22,11.1,11.22,11.05,11.08,126682
2025-05-23,11.04,11.16,10.9,10.91,138817
2025-05-26,11.03,11.23,10.98,11.09,177519
2025-05-27,11.03,11.08,10.75,10.83,175847
2025-05-28,10.83,10.85,10.72,10.77,97219
2025-05-29,10.84,10.98,10.76,10.91,137946
2025-05-30,10.86,10.87,10.68,10.72,124409
2025-06-03,10.72,11.06,10.7,11.0,195575
2025-06-04,11.0,11.23,10.95,11.18,213896
2025-06-05,11.19,11.56,11.13,11.4,302888
2025-06-06,11.48,11.54,11.29,11.34,175293
2025-06-09,11.5,12.05,11.41,11.79,466345
2025-06-10,11.89,11.92,11.57,11.69,404780
2025-06-11,11.68,12.78,11.63,12.32,892406
2025-06-12,12.24,12.96,12.15,12.82,993090
2025-06-13,12.89,12.95,12.26,12.32,922431
2025-06-16,12.08,12.49,11.94,12.38,539978
2025-06-17,12.27,12.67,12.25,12.35,507776
2025-06-18,12.15,12.28,11.8,11.86,444946
2025-06-19,11.8,11.82,11.34,11.43,351136
2025-06-20,11.5,11.62,11.28,11.32,248777
2025-06-23,11.24,11.42,11.16,11.31,238531
2025-06-24,11.4,11.64,11.31,11.56,261350
2025-06-25,11.57,11.66,11.48,11.62,238038
2025-06-26,11.58,11.69,11.38,11.41,262280
2025-06-27,11.46,11.69,11.46,11.5,299836
2025-06-30,11.63,11.86,11.51,11.77,463279
2025-07-01,11.77,11.78,11.56,11.75,306701
2025-07-02,11.7,11.73,11.55,11.61,222356
2025-07-03,11.63,11.69,11.5,11.63,221389
2025-07-04,11.57,11.62,11.4,11.48,217464
