date,open,high,low,close,volume
2025-04-08,5.05,5.51,5.05,5.45,338227
2025-04-09,5.36,5.64,5.08,5.53,354768
2025-04-10,5.49,6.08,5.49,6.08,668851
2025-04-11,6.38,6.6,6.09,6.26,1043482
2025-04-14,6.24,6.4,6.06,6.23,847469
2025-04-15,6.25,6.35,6.07,6.1,485788
2025-04-16,6.04,6.13,5.9,6.1,392168
2025-04-17,6.04,6.24,6.0,6.17,403583
2025-04-18,6.21,6.48,6.15,6.35,671411
2025-04-21,6.33,6.83,6.25,6.45,738917
2025-04-22,6.33,6.77,6.3,6.73,726530
2025-04-23,6.6,6.6,6.27,6.3,615284
2025-04-24,6.3,6.45,6.09,6.18,445904
2025-04-25,6.13,6.26,6.05,6.08,351765
2025-04-28,6.16,6.22,5.83,5.83,371056
2025-04-29,5.75,5.88,5.73,5.83,205755
2025-04-30,5.84,5.99,5.67,5.67,283418
2025-05-06,5.72,5.77,5.67,5.73,239035
2025-05-07,5.87,6.08,5.78,5.85,372407
2025-05-08,5.8,5.92,5.7,5.89,265466
2025-05-09,5.9,5.9,5.68,5.7,223315
2025-05-12,5.71,5.75,5.59,5.66,190275
2025-05-13,5.71,5.8,5.67,5.74,227851
2025-05-14,5.71,5.77,5.62,5.76,158934
2025-05-15,5.74,5.81,5.7,5.7,174499
2025-05-16,5.71,5.84,5.64,5.77,232094
2025-05-19,5.78,5.88,5.74,5.86,217345
2025-05-20,5.85,5.89,5.81,5.87,145036
2025-05-21,5.86,5.88,5.76,5.82,171185
2025-05-22,5.82,5.83,5.64,5.65,163897
2025-05-23,5.65,5.69,5.55,5.56,119988
2025-05-26,5.53,5.62,5.51,5.6,100400
2025-05-27,5.6,5.65,5.58,5.65,90053
2025-05-28,5.66,5.71,5.63,5.66,105496
2025-05-29,5.67,5.7,5.59,5.68,125524
2025-05-30,5.68,5.69,5.58,5.58,97130
2025-06-03,5.53,5.66,5.53,5.64,92022
2025-06-04,5.64,5.78,5.61,5.72,149261
2025-06-05,5.7,5.74,5.61,5.64,143292
2025-06-06,5.64,5.64,5.59,5.62,78975
2025-06-09,5.63,5.69,5.61,5.67,101396
2025-06-10,5.68,5.69,5.55,5.62,124435
2025-06-11,5.64,5.74,5.62,5.7,136119
2025-06-12,5.7,5.71,5.63,5.66,86710
2025-06-13,5.65,5.65,5.54,5.57,129936
2025-06-16,5.55,5.65,5.54,5.62,81553
2025-06-17,5.63,5.64,5.57,5.59,58986
2025-06-18,5.57,5.58,5.51,5.52,77284
2025-06-19,5.52,5.52,5.39,5.4,92192
2025-06-20,5.38,5.45,5.38,5.4,49354
2025-06-23,5.37,5.46,5.35,5.44,54179
2025-06-24,5.45,5.59,5.44,5.56,88242
2025-06-25,5.68,5.73,5.57,5.66,182662
2025-06-26,5.63,5.72,5.58,5.67,145515
2025-06-27,5.67,5.7,5.65,5.67,97867
2025-06-30,5.68,5.69,5.62,5.66,89820
2025-07-01,5.65,5.67,5.6,5.65,87701
2025-07-02,5.65,5.69,5.63,5.67,97598
2025-07-03,5.67,5.69,5.65,5.68,62486
2025-07-04,5.68,5.69,5.61,5.64,133790
