date,open,high,low,close,volume
2025-04-08,39.92,41.65,37.72,38.31,58945
2025-04-09,37.26,39.39,34.51,38.86,59779
2025-04-10,40.14,41.1,39.89,40.09,45585
2025-04-11,39.4,40.91,39.39,40.66,36967
2025-04-14,42.24,42.46,41.47,41.91,35603
2025-04-15,41.9,42.12,41.16,41.8,24486
2025-04-16,41.55,41.83,40.01,40.81,25222
2025-04-17,40.39,41.33,40.33,40.38,22075
2025-04-18,40.2,40.68,39.93,40.43,21465
2025-04-21,40.22,41.51,40.22,41.5,24382
2025-04-22,41.48,43.41,41.48,42.46,44695
2025-04-23,42.72,43.19,42.51,42.7,30576
2025-04-24,42.72,42.9,41.51,41.92,22297
2025-04-25,42.0,42.78,41.63,42.37,24253
2025-04-28,42.2,42.36,41.31,41.61,23542
2025-04-29,41.63,42.41,41.14,42.35,21116
2025-04-30,43.42,43.91,42.61,43.49,44602
2025-05-06,43.66,45.3,43.52,45.28,41037
2025-05-07,45.49,45.86,44.03,44.7,42711
2025-05-08,44.55,46.23,44.41,45.51,42237
2025-05-09,45.61,45.75,44.39,44.46,23549
2025-05-12,45.3,45.58,44.94,45.36,25659
2025-05-13,45.83,46.1,44.93,45.06,26264
2025-05-14,45.05,45.34,44.38,44.87,22912
2025-05-15,44.79,44.79,43.76,43.88,17605
2025-05-16,43.88,44.56,43.58,43.99,15705
2025-05-19,44.03,44.06,43.11,44.05,16437
2025-05-20,43.81,46.39,43.46,45.41,46882
2025-05-21,45.21,46.57,44.73,45.01,36098
2025-05-22,44.99,47.37,44.24,45.86,82972
2025-05-23,45.23,45.8,43.31,43.41,61179
2025-05-26,43.12,44.31,42.83,44.31,37671
2025-05-27,43.87,44.46,43.61,43.84,23132
2025-05-28,43.96,44.57,43.27,43.33,22595
2025-05-29,43.51,44.51,43.42,44.35,29425
2025-05-30,44.11,44.21,42.83,42.91,28021
2025-06-03,42.85,44.87,42.59,43.76,30725
2025-06-04,43.67,44.91,43.34,44.91,39548
2025-06-05,44.76,46.31,44.43,45.46,51144
2025-06-06,45.21,46.05,45.0,45.57,31366
2025-06-09,45.48,46.19,45.37,45.76,32689
2025-06-10,45.76,45.88,44.37,45.76,36733
2025-06-11,45.41,46.81,45.36,46.16,50896
2025-06-12,47.24,47.91,46.04,46.17,63184
2025-06-13,45.8,46.91,45.14,46.71,58957
2025-06-16,46.27,48.12,46.16,46.71,63087
2025-06-17,46.9,48.21,46.9,47.81,69190
2025-06-18,49.02,52.6,48.47,50.2,185504
2025-06-19,48.79,49.43,46.98,47.26,138140
2025-06-20,48.92,49.81,45.22,45.22,121228
2025-06-23,44.9,46.66,44.35,46.45,88975
2025-06-24,46.47,47.53,46.27,47.35,68263
2025-06-25,47.76,48.9,47.16,48.23,75145
2025-06-26,47.92,48.23,47.29,47.36,51185
2025-06-27,47.61,47.62,46.42,46.51,47544
2025-06-30,46.51,47.28,46.5,47.25,36524
2025-07-01,47.02,47.19,46.1,46.67,31183
2025-07-02,46.46,46.54,45.3,45.59,31103
2025-07-03,45.7,47.1,45.68,46.94,46902
2025-07-04,46.76,47.14,45.76,45.87,36198
