date,open,high,low,close,volume
2025-04-08,16.03,16.17,15.5,15.67,482904
2025-04-09,15.45,15.77,15.15,15.67,428088
2025-04-10,16.14,16.5,16.01,16.24,352887
2025-04-11,16.1,16.17,15.84,16.03,275341
2025-04-14,16.16,16.89,16.14,16.7,398427
2025-04-15,16.68,16.68,16.3,16.4,201282
2025-04-16,16.4,16.44,15.85,16.09,215978
2025-04-17,16.05,16.33,15.95,16.06,266792
2025-04-18,16.09,16.36,16.0,16.35,174784
2025-04-21,16.3,16.55,16.08,16.22,325742
2025-04-22,15.96,16.26,15.63,15.7,598430
2025-04-23,15.87,16.19,15.84,16.1,324795
2025-04-24,16.1,16.29,15.94,16.08,190992
2025-04-25,16.1,16.58,16.09,16.29,271500
2025-04-28,16.29,16.55,16.15,16.47,191861
2025-04-29,16.44,16.65,16.4,16.48,167752
2025-04-30,16.48,16.84,16.42,16.52,252135
2025-05-06,16.62,16.68,16.15,16.48,343523
2025-05-07,16.58,16.76,16.43,16.6,263314
2025-05-08,16.49,16.49,16.21,16.36,255756
2025-05-09,16.37,16.4,16.21,16.25,139818
2025-05-12,16.37,16.72,16.3,16.7,329294
2025-05-13,16.9,17.38,16.81,17.02,259364
2025-05-14,17.0,17.32,16.92,17.3,230310
2025-05-15,17.21,17.24,16.8,16.85,211665
2025-05-16,16.9,16.93,16.75,16.89,150200
2025-05-19,16.8,16.88,16.61,16.7,211213
2025-05-20,16.7,17.15,16.68,17.11,323818
2025-05-21,17.12,17.53,17.02,17.34,259702
2025-05-22,17.21,17.35,17.1,17.12,134285
2025-05-23,17.17,17.41,16.85,16.88,185904
2025-05-26,16.93,16.97,16.74,16.91,132828
2025-05-27,16.91,16.96,16.21,16.29,447061
2025-05-28,16.36,16.55,16.35,16.51,231736
2025-05-29,16.5,16.68,16.4,16.65,166093
2025-05-30,16.58,16.64,16.46,16.51,149390
2025-06-03,16.52,16.6,16.28,16.34,236861
2025-06-04,16.39,16.65,16.36,16.47,217845
2025-06-05,16.5,16.67,16.46,16.57,213368
2025-06-06,16.65,16.72,16.46,16.52,153602
2025-06-09,16.52,16.78,16.21,16.7,238155
2025-06-10,16.78,17.18,16.72,16.89,316640
2025-06-11,16.9,17.26,16.86,17.16,256665
2025-06-12,17.09,17.38,17.04,17.16,249334
2025-06-13,17.15,17.27,16.73,16.98,481427
2025-06-16,16.93,17.24,16.82,17.02,294353
2025-06-17,17.05,17.06,16.73,16.83,201669
2025-06-18,16.95,17.15,16.63,16.72,214568
2025-06-19,16.71,16.75,16.31,16.39,241162
2025-06-20,16.37,16.4,16.11,16.14,348660
2025-06-23,16.12,16.24,16.08,16.14,213757
2025-06-24,16.2,16.8,16.18,16.53,374299
2025-06-25,16.54,16.54,16.16,16.44,411927
2025-06-26,16.33,16.51,16.26,16.31,295969
2025-06-27,16.47,17.09,16.47,16.9,660718
2025-06-30,16.9,16.99,16.59,16.64,373890
2025-07-01,16.71,17.2,16.6,17.19,409507
2025-07-02,17.17,17.54,17.1,17.41,387183
2025-07-03,17.48,17.5,17.24,17.3,275567
2025-07-04,17.29,17.36,17.09,17.12,276324
