date,open,high,low,close,volume
2025-04-08,9.83,9.92,9.02,9.16,239180
2025-04-09,8.91,9.26,8.33,9.18,154845
2025-04-10,9.38,9.68,9.38,9.41,134762
2025-04-11,9.32,9.87,9.29,9.62,115827
2025-04-14,9.8,9.9,9.67,9.79,96252
2025-04-15,9.72,9.81,9.58,9.67,64546
2025-04-16,9.6,9.74,9.35,9.48,68786
2025-04-17,9.41,9.71,9.38,9.46,56048
2025-04-18,9.46,9.52,9.33,9.51,54073
2025-04-21,9.46,9.77,9.42,9.73,73836
2025-04-22,9.69,10.02,9.66,9.84,89917
2025-04-23,9.86,10.03,9.86,9.95,76967
2025-04-24,9.93,9.98,9.72,9.8,64332
2025-04-25,9.88,10.04,9.76,9.91,61190
2025-04-28,9.93,9.93,9.59,9.61,66805
2025-04-29,9.56,9.82,9.54,9.74,64296
2025-04-30,9.81,9.88,9.75,9.8,47597
2025-05-06,9.86,10.22,9.85,10.16,78863
2025-05-07,10.26,10.32,10.04,10.1,80047
2025-05-08,10.06,10.29,10.06,10.17,81946
2025-05-09,10.16,10.21,10.06,10.1,61633
2025-05-12,10.22,10.35,10.15,10.23,53815
2025-05-13,10.33,10.35,10.11,10.17,56321
2025-05-14,10.21,10.54,10.17,10.23,154576
2025-05-15,10.19,10.28,10.05,10.08,78735
2025-05-16,10.0,10.17,10.0,10.11,46119
2025-05-19,10.23,10.93,10.23,10.58,216214
2025-05-20,10.57,10.68,10.42,10.62,121447
2025-05-21,10.61,10.62,10.33,10.37,78246
2025-05-22,10.37,10.46,10.22,10.24,61798
2025-05-23,10.2,10.36,10.04,10.05,70600
2025-05-26,10.13,11.06,10.04,11.06,155306
2025-05-27,10.95,11.06,10.78,10.93,272042
2025-05-28,10.86,11.15,10.8,10.88,190861
2025-05-29,10.91,11.05,10.79,10.96,167707
2025-05-30,10.96,11.11,10.81,11.02,190280
2025-06-03,10.94,11.15,10.85,11.07,170826
2025-06-04,11.08,11.47,11.0,11.43,243672
2025-06-05,11.42,11.42,11.04,11.08,166146
2025-06-06,11.09,11.88,11.0,11.51,242119
2025-06-09,11.4,11.83,11.26,11.6,181565
2025-06-10,11.6,11.61,11.12,11.25,135954
2025-06-11,11.4,11.55,11.21,11.25,117646
2025-06-12,11.2,11.34,11.14,11.24,76531
2025-06-13,11.26,11.3,10.94,11.01,102756
2025-06-16,10.94,11.06,10.87,10.91,65450
2025-06-17,10.95,11.05,10.83,10.95,69596
2025-06-18,10.94,11.14,10.71,11.09,105627
2025-06-19,11.0,11.58,11.0,11.1,178021
2025-06-20,11.09,11.15,10.73,10.73,104830
2025-06-23,10.6,11.05,10.6,10.92,80242
2025-06-24,10.93,11.14,10.92,11.07,82740
2025-06-25,11.09,11.13,10.89,11.06,78709
2025-06-26,11.03,11.25,11.02,11.03,73998
2025-06-27,11.05,11.23,10.99,11.1,101052
2025-06-30,11.1,11.17,11.0,11.09,93586
2025-07-01,11.08,11.26,11.02,11.24,118459
2025-07-02,11.26,11.36,11.04,11.19,134312
2025-07-03,11.19,11.25,11.14,11.22,73380
2025-07-04,11.19,11.22,10.89,10.9,93584
