date,open,high,low,close,volume
2025-04-08,4.8,4.87,4.46,4.62,205007
2025-04-09,4.58,4.92,4.32,4.83,152909
2025-04-10,4.9,5.03,4.87,4.92,90968
2025-04-11,4.92,5.05,4.88,4.98,76654
2025-04-14,5.06,5.27,5.0,5.13,102590
2025-04-15,5.21,5.23,5.12,5.18,50785
2025-04-16,5.18,5.29,5.07,5.17,98600
2025-04-17,5.16,5.36,5.12,5.32,87557
2025-04-18,5.29,5.37,5.17,5.22,68914
2025-04-21,5.2,5.26,5.13,5.25,57584
2025-04-22,5.24,5.53,5.24,5.49,134579
2025-04-23,5.65,5.88,5.56,5.6,359656
2025-04-24,5.59,5.62,5.42,5.45,185003
2025-04-25,5.45,5.6,5.45,5.54,127120
2025-04-28,5.52,5.68,5.47,5.6,146649
2025-04-29,5.6,5.64,5.48,5.51,117524
2025-04-30,5.52,5.6,5.38,5.42,132404
2025-05-06,5.4,5.65,5.39,5.62,142025
2025-05-07,5.67,5.71,5.55,5.64,102177
2025-05-08,5.64,5.7,5.57,5.68,88921
2025-05-09,5.67,5.68,5.58,5.61,72037
2025-05-12,5.65,5.65,5.49,5.54,110754
2025-05-13,5.55,5.59,5.44,5.46,87624
2025-05-14,5.44,5.49,5.4,5.48,60570
2025-05-15,5.46,5.56,5.4,5.47,66005
2025-05-16,5.45,5.54,5.43,5.49,54725
2025-05-19,5.49,5.75,5.48,5.65,137528
2025-05-20,5.65,5.74,5.61,5.73,100745
2025-05-21,5.83,5.85,5.67,5.74,88184
2025-05-22,5.7,5.75,5.61,5.65,79449
2025-05-23,5.63,5.7,5.51,5.52,91630
2025-05-26,5.51,5.64,5.49,5.6,68846
2025-05-27,5.58,5.82,5.55,5.77,142222
2025-05-28,5.75,6.02,5.74,5.81,175383
2025-05-29,5.83,5.95,5.78,5.89,161516
2025-05-30,5.88,5.94,5.67,5.7,122313
2025-06-03,5.71,5.84,5.61,5.81,139755
2025-06-04,5.85,5.85,5.74,5.76,92156
2025-06-05,5.77,5.82,5.7,5.72,84298
2025-06-06,5.7,5.79,5.67,5.77,67567
2025-06-09,5.77,5.95,5.71,5.9,124948
2025-06-10,5.89,6.0,5.8,5.86,109808
2025-06-11,5.85,5.9,5.8,5.84,99332
2025-06-12,5.85,5.87,5.79,5.87,67618
2025-06-13,5.83,6.28,5.83,6.14,347297
2025-06-16,6.17,6.31,6.08,6.18,276025
2025-06-17,6.18,6.46,6.11,6.36,268239
2025-06-18,6.36,6.43,6.2,6.32,180760
2025-06-19,6.3,6.3,5.74,5.78,351931
2025-06-20,5.79,5.95,5.63,5.67,160008
2025-06-23,5.63,5.81,5.58,5.81,127967
2025-06-24,5.8,6.0,5.67,5.91,139850
2025-06-25,5.94,6.13,5.9,5.99,176825
2025-06-26,5.96,6.02,5.85,5.87,162721
2025-06-27,5.88,5.96,5.84,5.91,106791
2025-06-30,5.92,6.33,5.91,6.16,236888
2025-07-01,6.16,6.22,6.09,6.12,118698
2025-07-02,6.12,6.35,6.08,6.28,162819
2025-07-03,6.26,6.3,6.17,6.3,119990
2025-07-04,6.27,6.3,6.12,6.15,96477
