date,open,high,low,close,volume
2025-04-08,158.97,168.8,158.36,167.08,33274
2025-04-09,165.15,174.48,163.88,173.29,37958
2025-04-10,172.0,175.83,169.26,174.85,31972
2025-04-11,173.5,174.58,168.03,170.6,24059
2025-04-14,169.5,170.3,167.0,168.1,20603
2025-04-15,167.5,168.68,165.64,167.0,15497
2025-04-16,166.0,166.79,162.65,166.05,17922
2025-04-17,164.03,168.33,163.4,167.5,19383
2025-04-18,166.6,167.98,164.69,167.94,14766
2025-04-21,167.0,167.9,164.38,165.01,21506
2025-04-22,165.0,168.38,162.7,165.33,21310
2025-04-23,165.33,166.5,163.01,163.83,15558
2025-04-24,163.7,164.01,161.88,162.0,12111
2025-04-25,162.0,164.37,161.8,162.11,12283
2025-04-28,163.92,168.86,163.92,166.14,39044
2025-04-29,166.15,166.26,160.7,160.8,33556
2025-04-30,158.98,162.66,158.98,159.39,21673
2025-05-06,159.9,160.3,157.91,159.45,26181
2025-05-07,162.0,162.42,159.54,160.21,20578
2025-05-08,159.5,163.51,158.1,160.75,28188
2025-05-09,160.74,160.84,159.05,159.65,13039
2025-05-12,159.74,161.29,159.5,160.88,15338
2025-05-13,161.08,161.8,160.03,160.75,13929
2025-05-14,160.34,166.47,159.05,163.75,37035
2025-05-15,162.68,163.12,158.69,158.91,27152
2025-05-16,158.93,159.0,155.35,155.89,25827
2025-05-19,153.9,154.0,151.19,152.7,30822
2025-05-20,152.0,152.53,151.1,151.5,23425
2025-05-21,151.5,152.95,151.5,152.07,16143
2025-05-22,152.18,152.5,150.66,150.7,12798
2025-05-23,150.81,151.58,148.72,148.82,18851
2025-05-26,148.5,149.86,146.7,147.22,22614
2025-05-27,147.15,148.49,146.74,147.3,14255
2025-05-28,147.07,147.85,146.66,147.53,11481
2025-05-29,147.8,150.23,147.33,149.11,19954
2025-05-30,149.11,149.49,145.0,145.55,24989
2025-06-03,144.7,144.7,142.75,142.93,24733
2025-06-04,142.76,143.93,142.02,142.81,22023
2025-06-05,142.81,146.48,142.51,145.0,28825
2025-06-06,144.99,146.85,144.23,144.8,18867
2025-06-09,144.6,144.6,141.64,143.0,36874
2025-06-10,143.0,143.01,138.48,139.26,46699
2025-06-11,139.08,140.89,138.66,139.82,27853
2025-06-12,139.2,139.2,135.78,135.94,37161
2025-06-13,134.98,134.98,129.66,130.15,56259
2025-06-16,128.8,131.28,126.73,129.15,58817
2025-06-17,128.48,130.26,128.1,129.0,36484
2025-06-18,132.0,132.89,129.2,129.78,41204
2025-06-19,129.05,132.56,129.05,130.9,41796
2025-06-20,130.9,137.26,130.6,136.09,81734
2025-06-23,134.68,134.68,131.3,132.08,53478
2025-06-24,132.25,133.3,132.11,133.23,33959
2025-06-25,133.24,133.78,131.1,133.77,47567
2025-06-26,133.63,135.07,132.3,133.62,43955
2025-06-27,133.25,133.6,131.6,131.88,32322
2025-06-30,131.88,133.79,130.8,133.15,33814
2025-07-01,132.72,132.91,131.49,131.68,21993
2025-07-02,131.99,133.5,131.5,132.91,32484
2025-07-03,132.51,135.91,132.45,133.92,33987
2025-07-04,133.92,135.02,133.5,134.19,22112
