date,open,high,low,close,volume
2025-04-08,4.72,4.96,4.72,4.86,666374
2025-04-09,4.8,4.8,4.67,4.77,528463
2025-04-10,4.85,4.87,4.8,4.83,432736
2025-04-11,4.8,4.86,4.78,4.81,300467
2025-04-14,4.84,4.88,4.81,4.84,332642
2025-04-15,4.85,4.86,4.77,4.78,316481
2025-04-16,4.78,4.78,4.68,4.73,426660
2025-04-17,4.71,4.82,4.7,4.79,331780
2025-04-18,4.8,4.81,4.75,4.76,157945
2025-04-21,4.77,4.79,4.74,4.78,194994
2025-04-22,4.77,4.81,4.75,4.76,296717
2025-04-23,4.79,4.88,4.76,4.85,384121
2025-04-24,4.84,4.84,4.77,4.79,292772
2025-04-25,4.8,4.98,4.8,4.91,625746
2025-04-28,4.92,4.94,4.82,4.86,360865
2025-04-29,4.84,4.87,4.78,4.83,338552
2025-04-30,4.82,4.85,4.81,4.83,232265
2025-05-06,4.85,4.86,4.79,4.84,306140
2025-05-07,4.87,4.91,4.84,4.89,344288
2025-05-08,4.87,4.88,4.83,4.86,213755
2025-05-09,4.87,4.87,4.83,4.84,183166
2025-05-12,4.85,4.88,4.83,4.88,234008
2025-05-13,4.9,4.91,4.86,4.88,293734
2025-05-14,4.88,4.95,4.86,4.95,366218
2025-05-15,4.94,4.99,4.88,4.88,356296
2025-05-16,4.88,4.89,4.85,4.86,226697
2025-05-19,4.84,4.86,4.82,4.84,283605
2025-05-20,4.83,4.84,4.79,4.82,359112
2025-05-21,4.82,4.88,4.81,4.82,379712
2025-05-22,4.82,4.83,4.76,4.77,370255
2025-05-23,4.77,4.81,4.76,4.76,260195
2025-05-26,4.76,4.77,4.7,4.72,236999
2025-05-27,4.72,4.73,4.7,4.71,204689
2025-05-28,4.71,4.73,4.7,4.71,141369
2025-05-29,4.72,4.76,4.7,4.75,208172
2025-05-30,4.74,4.76,4.72,4.73,171162
2025-06-03,4.73,4.75,4.71,4.74,155057
2025-06-04,4.75,4.84,4.74,4.82,312717
2025-06-05,4.82,4.87,4.8,4.81,312559
2025-06-06,4.82,4.83,4.79,4.79,134957
2025-06-09,4.81,4.81,4.77,4.79,209002
2025-06-10,4.83,4.84,4.77,4.81,287765
2025-06-11,4.8,4.87,4.8,4.83,266854
2025-06-12,4.84,4.85,4.78,4.79,293613
2025-06-13,4.78,4.85,4.78,4.83,357764
2025-06-16,4.85,4.88,4.82,4.86,492940
2025-06-17,4.87,4.89,4.81,4.87,445207
2025-06-18,4.88,4.94,4.84,4.84,330729
2025-06-19,4.84,4.84,4.75,4.76,288010
2025-06-20,4.76,4.8,4.73,4.74,194038
2025-06-23,4.73,4.77,4.72,4.75,147618
2025-06-24,4.75,4.79,4.73,4.78,232489
2025-06-25,4.78,4.79,4.73,4.78,298214
2025-06-26,4.78,4.79,4.76,4.77,215395
2025-06-27,4.79,4.88,4.79,4.83,455564
2025-06-30,4.83,4.85,4.75,4.79,338607
2025-07-01,4.77,4.78,4.75,4.77,164679
2025-07-02,4.77,4.89,4.75,4.88,512731
2025-07-03,4.85,4.85,4.81,4.83,233481
2025-07-04,4.85,4.86,4.81,4.81,214160
