date,open,high,low,close,volume
2025-04-08,7.12,7.23,6.99,7.1,314711
2025-04-09,7.04,7.34,6.89,7.26,299424
2025-04-10,7.39,7.47,7.29,7.36,215408
2025-04-11,7.32,7.45,7.3,7.42,139908
2025-04-14,7.46,7.5,7.42,7.48,149544
2025-04-15,7.45,7.46,7.38,7.43,111110
2025-04-16,7.53,7.56,7.33,7.47,405246
2025-04-17,7.36,7.59,7.35,7.43,284973
2025-04-18,7.41,7.49,7.37,7.44,180498
2025-04-21,7.42,7.5,7.38,7.5,170334
2025-04-22,7.49,7.59,7.47,7.54,206226
2025-04-23,7.58,7.62,7.53,7.55,156067
2025-04-24,7.56,7.61,7.51,7.57,156641
2025-04-25,7.58,7.74,7.57,7.69,283023
2025-04-28,7.7,7.7,7.5,7.54,228658
2025-04-29,7.53,7.61,7.5,7.51,169156
2025-04-30,7.54,7.59,7.47,7.49,212781
2025-05-06,7.52,7.55,7.48,7.55,324383
2025-05-07,7.7,7.85,7.51,7.54,398033
2025-05-08,7.51,7.58,7.49,7.52,261413
2025-05-09,7.51,7.52,7.4,7.41,234134
2025-05-12,7.45,7.48,7.38,7.47,351126
2025-05-13,7.5,7.51,7.39,7.39,294257
2025-05-14,7.38,7.7,7.32,7.56,726869
2025-05-15,7.51,7.54,7.39,7.39,299819
2025-05-16,7.39,7.41,7.29,7.3,267048
2025-05-19,7.31,7.35,7.27,7.33,156531
2025-05-20,7.34,7.38,7.31,7.35,156125
2025-05-21,7.34,7.37,7.33,7.34,128106
2025-05-22,7.33,7.33,7.25,7.26,140287
2025-05-23,7.26,7.3,7.16,7.18,161207
2025-05-26,7.18,7.21,7.15,7.18,140303
2025-05-27,7.18,7.25,7.15,7.24,128569
2025-05-28,7.22,7.25,7.2,7.23,100466
2025-05-29,7.22,7.31,7.21,7.29,166482
2025-05-30,7.29,7.32,7.25,7.31,129630
2025-06-03,7.31,7.49,7.28,7.43,408017
2025-06-04,7.43,7.54,7.41,7.54,351225
2025-06-05,7.53,7.58,7.51,7.56,272527
2025-06-06,7.56,7.58,7.47,7.49,175197
2025-06-09,7.53,7.62,7.52,7.58,238286
2025-06-10,7.58,7.58,7.45,7.51,206713
2025-06-11,7.52,7.7,7.52,7.63,315601
2025-06-12,7.63,7.67,7.6,7.61,276115
2025-06-13,7.58,7.62,7.45,7.47,677333
2025-06-16,7.46,7.53,7.43,7.5,277381
2025-06-17,7.5,7.53,7.42,7.5,185264
2025-06-18,7.45,7.49,7.35,7.38,225027
2025-06-19,7.36,7.38,7.21,7.23,219499
2025-06-20,7.21,7.25,7.19,7.2,135457
2025-06-23,7.17,7.29,7.16,7.26,168422
2025-06-24,7.27,7.53,7.27,7.5,368678
2025-06-25,7.54,7.87,7.5,7.84,646010
2025-06-26,7.87,7.89,7.71,7.73,340588
2025-06-27,7.74,7.94,7.69,7.7,399340
2025-06-30,7.72,7.73,7.59,7.63,278537
2025-07-01,7.63,7.66,7.58,7.63,195848
2025-07-02,7.63,7.65,7.58,7.61,197152
2025-07-03,7.61,7.66,7.6,7.64,172900
2025-07-04,7.63,7.75,7.58,7.64,249414
