date,open,high,low,close,volume
2025-04-08,4.0,4.19,3.88,4.0,1071968
2025-04-09,3.96,4.19,3.6,4.14,1186687
2025-04-10,4.23,4.37,4.21,4.25,920002
2025-04-11,4.2,4.39,4.17,4.34,785167
2025-04-14,4.47,4.63,4.42,4.44,851871
2025-04-15,4.45,4.55,4.33,4.38,712582
2025-04-16,4.34,4.4,4.23,4.26,543920
2025-04-17,4.23,4.33,4.22,4.24,466661
2025-04-18,4.22,4.29,4.18,4.29,453576
2025-04-21,4.29,4.45,4.24,4.42,611754
2025-04-22,4.41,4.49,4.35,4.36,611042
2025-04-23,4.4,4.8,4.39,4.51,1354029
2025-04-24,4.47,4.47,4.28,4.31,892943
2025-04-25,4.29,4.35,4.25,4.3,419305
2025-04-28,4.28,4.28,4.21,4.22,349574
2025-04-29,4.2,4.29,4.17,4.24,345637
2025-04-30,4.25,4.38,4.25,4.35,564154
2025-05-06,4.38,4.65,4.37,4.63,1164522
2025-05-07,4.7,4.73,4.57,4.65,1110297
2025-05-08,4.66,4.72,4.62,4.68,666181
2025-05-09,4.66,4.9,4.52,4.54,1350238
2025-05-12,4.54,4.6,4.5,4.58,734249
2025-05-13,4.63,4.65,4.52,4.52,625161
2025-05-14,4.52,4.66,4.51,4.58,679108
2025-05-15,4.55,4.57,4.46,4.47,496536
2025-05-16,4.43,4.54,4.43,4.5,459975
2025-05-19,4.51,4.61,4.44,4.59,610006
2025-05-20,4.62,4.84,4.53,4.75,1532132
2025-05-21,4.68,4.68,4.57,4.59,885180
2025-05-22,4.55,4.62,4.5,4.51,475099
2025-05-23,4.49,4.52,4.4,4.41,458578
2025-05-26,4.41,4.47,4.4,4.47,320534
2025-05-27,4.45,4.47,4.4,4.42,343108
2025-05-28,4.43,4.47,4.34,4.36,392171
2025-05-29,4.37,4.47,4.36,4.45,492518
2025-05-30,4.43,4.44,4.32,4.33,457520
2025-06-03,4.32,4.36,4.26,4.33,308220
2025-06-04,4.35,4.45,4.33,4.39,390272
2025-06-05,4.39,4.47,4.33,4.46,573712
2025-06-06,4.46,4.48,4.4,4.42,345801
2025-06-09,4.43,4.49,4.42,4.46,421293
2025-06-10,4.46,4.47,4.31,4.37,500108
2025-06-11,4.36,4.46,4.36,4.39,413214
2025-06-12,4.4,4.47,4.35,4.36,477322
2025-06-13,4.36,4.36,4.26,4.27,412286
2025-06-16,4.23,4.29,4.22,4.26,235027
2025-06-17,4.26,4.36,4.24,4.29,365912
2025-06-18,4.25,4.34,4.22,4.31,427954
2025-06-19,4.3,4.3,4.19,4.2,371548
2025-06-20,4.2,4.26,4.18,4.19,224330
2025-06-23,4.15,4.26,4.1,4.25,356885
2025-06-24,4.24,4.36,4.23,4.36,591889
2025-06-25,4.39,4.39,4.31,4.38,526270
2025-06-26,4.39,4.46,4.37,4.38,577331
2025-06-27,4.44,4.45,4.39,4.39,384457
2025-06-30,4.4,4.44,4.39,4.42,382665
2025-07-01,4.42,4.49,4.39,4.45,587918
2025-07-02,4.44,4.44,4.32,4.35,496571
2025-07-03,4.35,4.45,4.34,4.44,758791
2025-07-04,4.46,4.46,4.33,4.33,637428
