date,open,high,low,close,volume
2025-04-08,1.8,1.95,1.8,1.88,1916455
2025-04-09,1.84,1.95,1.7,1.92,1887356
2025-04-10,1.95,2.05,1.95,1.99,1553591
2025-04-11,1.95,2.05,1.95,2.0,1127102
2025-04-14,2.05,2.19,2.04,2.13,1934393
2025-04-15,2.11,2.13,2.06,2.08,1095732
2025-04-16,2.09,2.09,2.01,2.04,903015
2025-04-17,2.02,2.04,2.01,2.03,748915
2025-04-18,2.03,2.03,1.98,2.01,767054
2025-04-21,2.01,2.04,1.99,2.02,688452
2025-04-22,2.01,2.07,2.0,2.02,926356
2025-04-23,2.03,2.12,2.02,2.08,1604702
2025-04-24,2.09,2.1,2.01,2.01,1104519
2025-04-25,2.01,2.03,1.96,1.99,1086909
2025-04-28,2.0,2.19,1.95,2.15,3429787
2025-04-29,2.1,2.11,2.03,2.03,1918215
2025-04-30,2.05,2.14,2.04,2.1,1392356
2025-05-06,2.13,2.17,2.12,2.15,1181419
2025-05-07,2.19,2.24,2.14,2.17,1706676
2025-05-08,2.15,2.28,2.14,2.23,1634142
2025-05-09,2.23,2.23,2.15,2.17,1255723
2025-05-12,2.19,2.2,2.16,2.18,839948
2025-05-13,2.21,2.23,2.17,2.19,1129269
2025-05-14,2.18,2.24,2.16,2.21,1149956
2025-05-15,2.22,2.22,2.14,2.15,946270
2025-05-16,2.15,2.25,2.15,2.22,1498010
2025-05-19,2.21,2.26,2.19,2.24,1155059
2025-05-20,2.25,2.3,2.22,2.28,1674457
2025-05-21,2.26,2.29,2.23,2.24,1117203
2025-05-22,2.23,2.25,2.17,2.18,995383
2025-05-23,2.18,2.24,2.16,2.17,1230683
2025-05-26,2.14,2.15,2.07,2.1,1457959
2025-05-27,2.09,2.1,2.06,2.1,1006480
2025-05-28,2.11,2.15,2.06,2.08,1156686
2025-05-29,2.07,2.18,2.05,2.14,1784074
2025-05-30,2.14,2.15,2.05,2.06,1474148
2025-06-03,2.04,2.05,2.01,2.03,1082971
2025-06-04,2.03,2.07,2.01,2.05,853039
2025-06-05,2.06,2.06,2.02,2.04,649931
2025-06-06,2.04,2.06,2.02,2.05,633095
2025-06-09,2.06,2.26,2.05,2.2,4139935
2025-06-10,2.19,2.27,2.15,2.16,2716482
2025-06-11,2.18,2.25,2.18,2.21,1888567
2025-06-12,2.2,2.22,2.17,2.2,1316726
2025-06-13,2.2,2.2,2.09,2.1,1563403
2025-06-16,2.08,2.12,2.07,2.11,681699
2025-06-17,2.1,2.18,2.09,2.13,1198360
2025-06-18,2.1,2.11,2.06,2.07,1111559
2025-06-19,2.08,2.08,2.03,2.04,920589
2025-06-20,2.03,2.06,2.03,2.05,718115
2025-06-23,2.03,2.07,2.01,2.06,604108
2025-06-24,2.09,2.14,2.08,2.11,1276059
2025-06-25,2.1,2.12,2.08,2.11,902567
2025-06-26,2.11,2.12,2.07,2.08,788284
2025-06-27,2.09,2.12,2.08,2.1,942823
2025-06-30,2.11,2.11,2.08,2.1,635720
2025-07-01,2.1,2.1,2.07,2.09,594871
2025-07-02,2.08,2.09,2.06,2.07,694880
2025-07-03,2.08,2.12,2.07,2.09,783224
2025-07-04,2.08,2.08,2.05,2.05,852501
