date,open,high,low,close,volume
2025-04-08,7.14,7.48,6.93,7.4,3058299
2025-04-09,7.43,8.11,7.4,7.75,3397257
2025-04-10,7.75,8.02,7.28,7.7,3100175
2025-04-11,7.71,7.78,7.15,7.15,2477701
2025-04-14,7.27,7.75,7.16,7.62,2596849
2025-04-15,7.77,7.8,7.3,7.38,1780140
2025-04-16,7.38,7.38,6.98,7.02,1549982
2025-04-17,7.01,7.17,6.93,6.99,1059953
2025-04-18,6.97,7.0,6.69,6.7,1281796
2025-04-21,6.63,6.78,6.59,6.75,993095
2025-04-22,6.72,6.98,6.7,6.78,1150143
2025-04-23,6.76,6.79,6.56,6.58,1176027
2025-04-24,6.56,6.75,6.47,6.63,1131907
2025-04-25,6.63,6.97,6.52,6.88,1451144
2025-04-28,7.02,7.02,6.63,6.64,1024261
2025-04-29,6.55,6.61,6.34,6.35,898437
2025-04-30,6.38,6.42,6.31,6.33,536221
2025-05-06,6.38,6.55,6.36,6.53,752956
2025-05-07,6.63,6.71,6.45,6.52,761562
2025-05-08,6.47,6.6,6.45,6.55,528152
2025-05-09,6.52,6.53,6.39,6.41,506760
2025-05-12,6.43,6.46,6.39,6.43,424805
2025-05-13,6.51,7.08,6.42,7.08,2020059
2025-05-14,7.08,7.8,6.95,7.5,3733347
2025-05-15,7.31,7.31,7.13,7.16,2014402
2025-05-16,7.16,7.28,7.1,7.14,1050071
2025-05-19,7.38,7.86,7.26,7.62,2598739
2025-05-20,7.51,7.77,7.39,7.45,1884587
2025-05-21,7.36,7.5,7.29,7.34,1235888
2025-05-22,7.35,7.39,7.15,7.2,965482
2025-05-23,7.22,7.83,7.16,7.52,1566806
2025-05-26,7.53,8.11,7.45,7.66,2153608
2025-05-27,7.66,7.66,7.21,7.22,1653721
2025-05-28,7.19,7.33,7.03,7.06,1161370
2025-05-29,6.99,7.1,6.85,7.05,943824
2025-05-30,7.09,7.14,6.85,6.86,774194
2025-06-03,6.79,7.24,6.75,7.08,992151
2025-06-04,7.04,7.06,6.95,6.99,618564
2025-06-05,6.96,7.03,6.93,6.97,545506
2025-06-06,6.96,7.11,6.96,7.0,566001
2025-06-09,7.01,7.08,6.92,7.04,530652
2025-06-10,7.05,7.27,6.95,7.11,1050353
2025-06-11,7.07,7.12,7.0,7.04,568626
2025-06-12,7.0,7.02,6.93,6.95,502473
2025-06-13,6.93,6.94,6.8,6.84,562815
2025-06-16,6.75,6.89,6.75,6.86,333417
2025-06-17,6.91,7.13,6.89,7.06,837546
2025-06-18,7.03,7.04,6.89,6.91,507142
2025-06-19,6.88,6.89,6.63,6.64,575711
2025-06-20,6.63,6.68,6.59,6.61,337390
2025-06-23,6.56,6.66,6.53,6.65,322618
2025-06-24,6.65,6.76,6.61,6.7,393110
2025-06-25,6.72,6.93,6.7,6.88,637819
2025-06-26,6.84,6.87,6.77,6.78,501868
2025-06-27,6.77,6.86,6.76,6.78,405082
2025-06-30,6.76,6.77,6.7,6.77,374390
2025-07-01,6.79,6.81,6.73,6.78,362764
2025-07-02,6.77,6.77,6.67,6.73,338423
2025-07-03,6.72,6.76,6.71,6.73,238606
2025-07-04,6.72,6.79,6.69,6.73,417965
