date,open,high,low,close,volume
2025-04-08,6.94,7.07,6.67,6.8,626523
2025-04-09,6.65,7.0,6.21,6.89,583031
2025-04-10,7.02,7.16,6.98,7.0,489401
2025-04-11,6.98,7.29,6.95,7.07,433289
2025-04-14,7.14,7.33,7.07,7.31,564148
2025-04-15,8.04,8.04,7.64,7.69,1376779
2025-04-16,7.48,7.59,7.29,7.37,861196
2025-04-17,7.29,7.46,7.25,7.31,431690
2025-04-18,7.32,7.42,7.23,7.36,304294
2025-04-21,7.3,7.48,7.29,7.44,346662
2025-04-22,7.4,7.47,7.3,7.31,286418
2025-04-23,7.34,7.39,7.29,7.29,271396
2025-04-24,7.3,7.3,7.03,7.06,360511
2025-04-25,7.07,7.18,7.05,7.11,201353
2025-04-28,7.01,7.08,6.9,6.92,277101
2025-04-29,6.88,7.18,6.88,7.04,244051
2025-04-30,7.04,7.33,7.04,7.2,377565
2025-05-06,7.28,7.47,7.25,7.38,338491
2025-05-07,7.49,7.5,7.27,7.33,327033
2025-05-08,7.28,7.84,7.27,7.5,624590
2025-05-09,7.48,7.48,7.3,7.31,370139
2025-05-12,7.35,7.42,7.32,7.37,195462
2025-05-13,7.45,7.46,7.3,7.33,231198
2025-05-14,7.33,7.41,7.28,7.36,218425
2025-05-15,7.43,7.43,7.25,7.28,176366
2025-05-16,7.23,7.31,7.18,7.19,191021
2025-05-19,7.13,7.47,7.13,7.37,374131
2025-05-20,7.33,7.62,7.26,7.57,619125
2025-05-21,7.45,7.53,7.36,7.37,385721
2025-05-22,7.32,7.38,7.24,7.27,240444
2025-05-23,7.26,7.29,7.03,7.04,287582
2025-05-26,7.07,7.2,7.05,7.19,204533
2025-05-27,7.16,7.2,7.04,7.12,175187
2025-05-28,7.12,7.14,7.04,7.06,134216
2025-05-29,7.04,7.19,7.04,7.16,172328
2025-05-30,7.17,7.19,7.05,7.06,163347
2025-06-03,7.06,7.16,7.04,7.11,146597
2025-06-04,7.11,7.17,7.09,7.15,110110
2025-06-05,7.15,7.27,7.12,7.24,225511
2025-06-06,7.24,7.34,7.16,7.31,251828
2025-06-09,7.3,7.42,7.25,7.39,284380
2025-06-10,7.38,7.75,7.23,7.63,691771
2025-06-11,7.6,7.86,7.5,7.77,818717
2025-06-12,7.77,8.28,7.68,8.28,1513017
2025-06-13,8.0,8.05,7.74,7.98,1091198
2025-06-16,7.83,7.93,7.77,7.85,471462
2025-06-17,7.88,7.9,7.56,7.58,560581
2025-06-18,7.53,7.62,7.25,7.29,665628
2025-06-19,7.31,7.36,7.2,7.24,333115
2025-06-20,7.24,7.27,7.17,7.2,178926
2025-06-23,7.16,7.23,7.15,7.21,222780
2025-06-24,7.24,7.39,7.22,7.38,308014
2025-06-25,7.39,7.53,7.32,7.49,360833
2025-06-26,7.49,7.61,7.4,7.45,323827
2025-06-27,7.45,7.65,7.41,7.57,419542
2025-06-30,7.56,7.62,7.53,7.56,266010
2025-07-01,7.58,7.75,7.52,7.58,289907
2025-07-02,7.55,7.58,7.46,7.51,216989
2025-07-03,7.49,7.56,7.47,7.5,162177
2025-07-04,7.48,7.51,7.37,7.39,226278
