date,open,high,low,close,volume
2025-04-08,6.6,7.35,6.49,7.23,546133
2025-04-09,7.03,7.24,6.71,6.97,447000
2025-04-10,6.71,7.52,6.63,7.09,502043
2025-04-11,7.0,7.01,6.66,6.77,369324
2025-04-14,6.66,7.33,6.63,7.06,473898
2025-04-15,6.94,7.73,6.86,7.4,619751
2025-04-16,7.3,7.31,6.92,7.05,423433
2025-04-17,6.96,7.13,6.87,6.99,274858
2025-04-18,6.97,6.97,6.7,6.74,226189
2025-04-21,6.7,6.77,6.62,6.74,137708
2025-04-22,6.71,6.91,6.69,6.88,198093
2025-04-23,6.82,6.87,6.66,6.66,179877
2025-04-24,6.65,6.73,6.53,6.59,143796
2025-04-25,6.58,6.65,6.58,6.6,98224
2025-04-28,6.65,6.65,6.41,6.41,106999
2025-04-29,6.46,6.61,6.43,6.55,116711
2025-04-30,6.55,6.63,6.53,6.57,82349
2025-05-06,6.57,6.68,6.55,6.68,121350
2025-05-07,6.69,6.8,6.62,6.76,213550
2025-05-08,6.7,6.72,6.64,6.71,119575
2025-05-09,6.7,6.74,6.6,6.62,151471
2025-05-12,6.59,6.64,6.5,6.58,151510
2025-05-13,6.59,6.6,6.52,6.58,83843
2025-05-14,6.56,6.62,6.52,6.6,85310
2025-05-15,6.61,6.67,6.57,6.63,102288
2025-05-16,6.63,6.64,6.53,6.56,66931
2025-05-19,6.56,6.73,6.56,6.73,132017
2025-05-20,6.72,6.78,6.69,6.75,83018
2025-05-21,6.74,6.77,6.68,6.71,61665
2025-05-22,6.72,6.73,6.63,6.63,67005
2025-05-23,6.64,6.66,6.54,6.55,66573
2025-05-26,6.53,6.59,6.5,6.56,50095
2025-05-27,6.56,6.72,6.55,6.72,92756
2025-05-28,6.68,6.72,6.63,6.68,64204
2025-05-29,6.68,6.71,6.61,6.68,83607
2025-05-30,6.67,6.75,6.67,6.69,94711
2025-06-03,6.67,6.77,6.62,6.76,94276
2025-06-04,6.73,6.84,6.68,6.81,128665
2025-06-05,6.78,6.85,6.67,6.7,119713
2025-06-06,6.71,6.77,6.68,6.75,84337
2025-06-09,6.76,6.79,6.71,6.74,74193
2025-06-10,6.74,6.81,6.66,6.77,114054
2025-06-11,6.76,6.82,6.74,6.78,110320
2025-06-12,6.79,6.8,6.68,6.71,79062
2025-06-13,6.72,6.75,6.65,6.7,91900
2025-06-16,6.69,6.73,6.65,6.71,78110
2025-06-17,6.72,6.77,6.69,6.73,72848
2025-06-18,6.73,6.74,6.6,6.61,77446
2025-06-19,6.62,6.63,6.5,6.52,72455
2025-06-20,6.51,6.56,6.5,6.52,51098
2025-06-23,6.48,6.6,6.44,6.59,47381
2025-06-24,6.59,6.66,6.56,6.64,62140
2025-06-25,6.67,6.68,6.62,6.68,58238
2025-06-26,6.69,6.72,6.65,6.67,53224
2025-06-27,6.68,6.73,6.66,6.68,51364
2025-06-30,6.68,6.69,6.63,6.66,59533
2025-07-01,6.66,6.7,6.62,6.67,63889
2025-07-02,6.67,6.71,6.64,6.71,69242
2025-07-03,6.7,6.76,6.69,6.74,63844
2025-07-04,6.76,6.77,6.71,6.73,60326
