date,open,high,low,close,volume
2025-04-08,2.27,2.31,2.22,2.29,483489
2025-04-09,2.26,2.47,2.2,2.45,964316
2025-04-10,2.43,2.56,2.39,2.51,1193042
2025-04-11,2.48,2.49,2.43,2.43,803859
2025-04-14,2.43,2.47,2.41,2.42,514202
2025-04-15,2.42,2.43,2.38,2.39,302410
2025-04-16,2.4,2.44,2.39,2.42,487333
2025-04-17,2.4,2.54,2.39,2.48,928441
2025-04-18,2.47,2.55,2.44,2.52,830555
2025-04-21,2.49,2.52,2.47,2.5,525632
2025-04-22,2.49,2.53,2.48,2.52,737602
2025-04-23,2.51,2.52,2.44,2.45,728189
2025-04-24,2.45,2.49,2.41,2.44,582990
2025-04-25,2.44,2.55,2.43,2.45,1193696
2025-04-28,2.44,2.45,2.33,2.34,909916
2025-04-29,2.31,2.37,2.29,2.35,366021
2025-04-30,2.35,2.39,2.35,2.36,321662
2025-05-06,2.37,2.38,2.36,2.38,326384
2025-05-07,2.42,2.46,2.38,2.39,489450
2025-05-08,2.38,2.41,2.37,2.39,356361
2025-05-09,2.39,2.39,2.35,2.35,304885
2025-05-12,2.36,2.37,2.35,2.36,295427
2025-05-13,2.37,2.39,2.36,2.38,315158
2025-05-14,2.37,2.42,2.36,2.4,397283
2025-05-15,2.4,2.44,2.4,2.4,452684
2025-05-16,2.41,2.42,2.37,2.38,269862
2025-05-19,2.39,2.44,2.38,2.41,336277
2025-05-20,2.42,2.42,2.38,2.4,280765
2025-05-21,2.39,2.41,2.38,2.38,211952
2025-05-22,2.38,2.39,2.35,2.36,246038
2025-05-23,2.35,2.37,2.33,2.33,285064
2025-05-26,2.33,2.35,2.32,2.33,153712
2025-05-27,2.34,2.37,2.33,2.36,221218
2025-05-28,2.36,2.36,2.34,2.35,120511
2025-05-29,2.35,2.37,2.33,2.37,188277
2025-05-30,2.37,2.38,2.35,2.37,218495
2025-06-03,2.36,2.37,2.33,2.33,318530
2025-06-04,2.34,2.38,2.33,2.36,269151
2025-06-05,2.36,2.38,2.33,2.35,317333
2025-06-06,2.34,2.36,2.33,2.34,288491
2025-06-09,2.33,2.34,2.32,2.33,354732
2025-06-10,2.33,2.34,2.29,2.3,479784
2025-06-11,2.31,2.33,2.3,2.31,299053
2025-06-12,2.31,2.31,2.28,2.3,384950
2025-06-13,2.3,2.3,2.25,2.27,708310
2025-06-16,2.27,2.33,2.27,2.31,579666
2025-06-17,2.32,2.32,2.29,2.3,237251
2025-06-18,2.29,2.3,2.26,2.26,240854
2025-06-19,2.27,2.27,2.22,2.23,282662
2025-06-20,2.22,2.24,2.22,2.22,190726
2025-06-23,2.21,2.24,2.18,2.23,260748
2025-06-24,2.23,2.27,2.23,2.25,708399
2025-06-25,2.25,2.27,2.23,2.26,416778
2025-06-26,2.26,2.27,2.24,2.24,330916
2025-06-27,2.24,2.28,2.24,2.24,399642
2025-06-30,2.25,2.26,2.24,2.25,263499
2025-07-01,2.25,2.26,2.22,2.24,279865
2025-07-02,2.24,2.27,2.23,2.27,455569
2025-07-03,2.27,2.29,2.25,2.26,343920
2025-07-04,2.26,2.27,2.24,2.24,321673
