date,open,high,low,close,volume
2025-04-08,4.89,4.98,4.51,4.69,550860
2025-04-09,4.55,4.78,4.22,4.75,502111
2025-04-10,4.86,4.99,4.82,4.88,409336
2025-04-11,4.79,5.03,4.79,4.93,320504
2025-04-14,5.1,5.29,5.06,5.11,412709
2025-04-15,5.13,5.23,5.04,5.19,359862
2025-04-16,5.13,5.2,4.95,5.02,286139
2025-04-17,4.98,5.07,4.95,5.01,195426
2025-04-18,5.0,5.1,4.98,5.06,194625
2025-04-21,5.06,5.19,5.03,5.18,221854
2025-04-22,5.21,5.38,5.2,5.25,379343
2025-04-23,5.28,5.43,5.26,5.41,368761
2025-04-24,5.4,5.41,5.19,5.23,324932
2025-04-25,5.25,5.45,5.21,5.34,326649
2025-04-28,5.31,5.41,5.21,5.22,247804
2025-04-29,5.18,5.27,5.14,5.22,184614
2025-04-30,5.25,5.31,5.23,5.25,191874
2025-05-06,5.28,5.41,5.28,5.41,239860
2025-05-07,5.46,5.49,5.33,5.4,258109
2025-05-08,5.37,5.82,5.37,5.71,679070
2025-05-09,5.64,5.71,5.51,5.53,443757
2025-05-12,5.55,5.59,5.48,5.55,268042
2025-05-13,5.6,5.63,5.48,5.49,217150
2025-05-14,5.51,5.57,5.46,5.51,210469
2025-05-15,5.54,5.54,5.41,5.44,182706
2025-05-16,5.44,5.54,5.41,5.45,212185
2025-05-19,5.44,5.49,5.36,5.49,176099
2025-05-20,5.49,5.57,5.46,5.56,211970
2025-05-21,5.55,5.62,5.48,5.52,248903
2025-05-22,5.5,5.54,5.34,5.35,258532
2025-05-23,5.38,5.57,5.32,5.35,307893
2025-05-26,5.3,5.43,5.27,5.41,212945
2025-05-27,5.39,5.47,5.32,5.45,200531
2025-05-28,5.45,5.6,5.43,5.51,316643
2025-05-29,5.49,5.61,5.48,5.57,324427
2025-05-30,5.59,5.59,5.38,5.42,289656
2025-06-03,5.39,5.44,5.37,5.41,193403
2025-06-04,5.4,5.54,5.37,5.49,284930
2025-06-05,5.51,6.04,5.5,6.04,597628
2025-06-06,5.98,6.58,5.86,6.16,1489656
2025-06-09,6.06,6.18,6.02,6.12,841234
2025-06-10,6.08,6.15,5.98,6.05,683218
2025-06-11,6.05,6.06,5.92,5.94,479868
2025-06-12,5.91,6.05,5.85,5.98,430808
2025-06-13,5.93,6.02,5.76,5.77,407710
2025-06-16,5.78,5.92,5.78,5.86,246648
2025-06-17,5.85,5.9,5.81,5.87,251900
2025-06-18,5.86,6.15,5.79,6.1,832330
2025-06-19,6.05,6.06,5.76,5.78,515428
2025-06-20,5.72,5.86,5.55,5.55,331344
2025-06-23,5.5,5.65,5.45,5.64,209551
2025-06-24,5.66,5.74,5.65,5.72,215729
2025-06-25,5.72,5.83,5.7,5.83,294330
2025-06-26,5.83,5.99,5.8,5.84,357793
2025-06-27,5.82,5.93,5.78,5.88,278355
2025-06-30,5.88,5.96,5.87,5.91,289028
2025-07-01,5.91,6.05,5.86,6.05,466019
2025-07-02,6.22,6.66,6.13,6.66,1258077
2025-07-03,6.69,7.18,6.51,6.7,1946990
2025-07-04,6.71,7.33,6.54,7.02,1665620
