date,open,high,low,close,volume
2025-04-08,19.8,19.8,18.13,18.41,82064
2025-04-09,18.13,18.83,17.09,18.69,59969
2025-04-10,19.33,19.53,19.13,19.38,44430
2025-04-11,19.15,19.62,19.11,19.39,31028
2025-04-14,20.0,20.39,19.77,19.8,34733
2025-04-15,19.81,19.99,19.62,19.87,20167
2025-04-16,19.86,19.86,18.82,19.37,26580
2025-04-17,19.19,19.54,19.19,19.34,13990
2025-04-18,19.32,19.47,19.14,19.38,11252
2025-04-21,19.46,19.66,19.22,19.62,15477
2025-04-22,19.57,19.71,19.26,19.5,18576
2025-04-23,19.72,20.04,19.63,19.94,24881
2025-04-24,19.94,19.98,19.51,19.64,15310
2025-04-25,19.65,19.92,19.58,19.79,13630
2025-04-28,19.82,19.85,19.45,19.61,14479
2025-04-29,20.0,20.62,19.97,20.29,40146
2025-04-30,20.24,20.81,20.24,20.74,30447
2025-05-06,21.0,21.31,20.84,21.3,27277
2025-05-07,21.49,21.61,20.83,21.01,36079
2025-05-08,21.07,21.32,21.05,21.3,20540
2025-05-09,21.29,21.41,21.03,21.15,20903
2025-05-12,21.43,21.75,21.32,21.74,27605
2025-05-13,22.11,22.17,21.7,21.84,27132
2025-05-14,21.82,21.94,21.58,21.79,19936
2025-05-15,21.8,21.81,21.48,21.48,18144
2025-05-16,21.49,21.72,21.44,21.6,13895
2025-05-19,21.67,21.76,21.32,21.47,23212
2025-05-20,21.5,21.82,21.35,21.73,21438
2025-05-21,21.72,21.89,21.54,21.63,13961
2025-05-22,21.62,21.79,21.39,21.44,12560
2025-05-23,21.44,21.6,21.18,21.18,13969
2025-05-26,21.09,21.49,21.07,21.36,13533
2025-05-27,21.31,21.5,21.17,21.4,14665
2025-05-28,21.4,21.59,21.25,21.35,13940
2025-05-29,21.42,21.77,21.38,21.67,16994
2025-05-30,21.66,21.67,21.26,21.34,12391
2025-06-03,21.32,21.42,21.03,21.05,17133
2025-06-04,21.15,21.28,21.09,21.16,14646
2025-06-05,21.16,21.67,21.04,21.54,28864
2025-06-06,21.55,21.96,21.43,21.72,20286
2025-06-09,21.76,21.88,21.66,21.77,16399
2025-06-10,21.84,21.84,21.3,21.51,17155
2025-06-11,21.61,21.81,21.55,21.63,18219
2025-06-12,21.8,22.56,21.58,22.17,54667
2025-06-13,21.8,21.89,21.36,21.41,43363
2025-06-16,21.31,21.74,21.28,21.66,20266
2025-06-17,21.66,22.05,21.54,21.7,23366
2025-06-18,21.63,21.99,21.59,21.95,22617
2025-06-19,21.8,22.08,21.45,21.58,24815
2025-06-20,21.57,21.81,21.37,21.39,19978
2025-06-23,21.23,21.75,21.18,21.71,16246
2025-06-24,21.67,22.06,21.66,22.04,24609
2025-06-25,22.04,22.21,21.96,22.21,22845
2025-06-26,22.22,22.37,22.01,22.1,26186
2025-06-27,22.24,22.58,22.15,22.39,30590
2025-06-30,22.5,22.66,22.42,22.62,22725
2025-07-01,22.62,22.66,22.39,22.58,24485
2025-07-02,22.55,22.62,22.33,22.44,17541
2025-07-03,22.43,22.86,22.43,22.71,24380
2025-07-04,22.71,22.88,22.39,22.43,18919
